trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number
T006939,2025-11-26 09:09:20,M0254,M0227,2448725.0,QRIS,success,Pembayaran bahan,REF33676814
T025910,2026-04-14 00:04:31,M0194,M0151,8233779.0,transfer,success,Pembelian stok,REF44472185
T012139,2026-04-14 09:43:08,M0039,M0034,800214.0,transfer,success,DP pembelian,REF91321675
T011788,2025-12-25 17:26:53,M0203,M0262,3004885.0,QRIS,success,,REF76811659
T021283,2025-10-25 09:05:39,M0378,M0376,1797913.0,QRIS,success,,REF07509870
T019306,2026-06-12 16:29:38,M0209,M0202,770638.0,transfer,failed,Pelunasan,REF53629623
T022421,2025-12-21 03:03:32,M0271,M0201,7105500.0,transfer,success,,REF35373876
T014540,2025-11-08 15:18:37,M0068,M0025,2841367.0,transfer,success,Transfer pembayaran,REF15690877
T035030,2025-11-27 01:19:14,C00992,M0396,96451.0,EDC,success,,REF73448361
T012233,2025-11-01 11:23:03,M0273,M0278,365434.0,transfer,success,,REF97174155
T031997,2025-08-01 21:51:14,C00863,M0403,70291.0,QRIS,success,,REF53304872
T042218,2026-02-03 01:41:48,C01897,M0296,98000.0,QRIS,success,,REF43726715
T004690,2025-11-12 10:51:12,M0280,M0242,10201491.0,EDC,success,Pembayaran bahan,REF67188465
T024707,2025-08-31 18:29:43,M0352,M0075,,transfer,pending,Pembayaran bulanan,REF75071202
T014751,2025-11-12 01:54:35,M0145,M0146,1123298.0,QRIS,success,,REF26156625
T040888,2025-07-08 20:11:49,C00661,M0091,130827.0,QRIS,success,,REF86994862
T044714,2025-10-06 14:48:31,C01813,M0071,82477.0,EDC,success,,REF38756268
T020816,2025-09-13 01:26:21,M0113,M0270,878293.0,transfer,success,Pembayaran bahan,REF47515015
T039817,2025-12-09 11:08:13,C00581,M0372,161091.0,EDC,success,,REF62802021
T044043,2026-04-08 08:54:57,C00251,M0028,392121.0,EDC,success,,REF56185768
T037385,2026-01-29 19:45:02,C00717,M0304,62269.0,QRIS,success,,REF72898056
T039339,2026-04-12 18:28:37,C01417,M0053,112161.0,QRIS,success,,REF58648665
T031757,2026-02-20 12:50:49,C00338,M0134,28305.0,QRIS,success,,REF62164581
T036779,2026-03-15 11:25:32,C01617,M0047,42577.0,EDC,success,,REF19738377
T005690,2025-09-10 07:28:21,M0232,M0219,1605096.0,QRIS,success,,REF25964200
T045828,2025-09-07 05:16:35,M0378,M0376,7922319.0,EDC,success,,REF45581526
T023307,2026-06-21 05:45:04,M0375,M0358,20579247.0,EDC,success,Pembelian stok,REF16690002
T041091,2025-12-20 21:41:26,C01349,M0361,31160.0,QRIS,failed,,REF89217373
T018105,2025-12-06 18:52:51,M0171,M0132,520458.0,transfer,success,,REF72944442
T032027,2025-08-10 19:31:07,C01713,M0367,176486.0,EDC,success,,REF47212132
T042191,2025-10-02 17:38:41,C00365,M0099,29271.0,QRIS,success,,REF08462794
T003368,2025-08-18 16:27:51,M0236,M0231,,transfer,failed,,REF81508205
T009686,2025-08-21 08:54:20,M0071,M0076,10354815.0,EDC,success,DP pembelian,REF88349687
T024085,2025-08-24 00:14:21,M0126,M0195,13262473.0,transfer,success,Bayar supplier,REF23794537
T019827,2026-01-11 19:33:24,M0167,M0131,1622276.0,transfer,success,Bayar supplier,REF84620347
T012845,2025-11-02 05:38:53,M0267,M0206,6506321.0,transfer,success,Transfer pembayaran,REF22686874
T017660,2025-07-19 01:19:01,M0016,M0096,873329.0,EDC,success,Payment invoice,REF42995159
T033845,2025-09-10 21:39:36,C00677,M0200,139840.0,EDC,success,,REF92924426
T007033,2026-01-10 03:39:52,M0318,M0286,9475459.0,QRIS,success,Bayar supplier,REF39458199
T025692,2025-10-16 06:43:21,M0397,M0360,2174121.0,transfer,success,,REF92886125
T023761,2026-01-28 15:36:43,M0209,M0401,649462.0,transfer,success,DP pembelian,REF12725514
T034830,2026-06-24 19:32:41,C00467,M0052,128945.0,EDC,success,,REF46993960
T024792,2026-03-06 22:48:10,M0352,M0369,793093.0,transfer,success,Pembelian stok,REF90480823
T044988,2026-04-11 15:48:28,C01929,M0180,29176.0,QRIS,success,,REF38440499
T038666,2025-09-28 01:55:50,C00628,M0058,114075.0,QRIS,success,,REF57069622
T045695,2026-01-22 22:40:11,C01056,M0371,106843.0,EDC,success,,REF14616625
T043396,2025-10-20 23:09:16,C01716,M0089,174813.0,EDC,success,,REF76001542
T039054,2026-01-27 11:18:06,C01427,M0064,30312.0,transfer,success,,REF37491000
T020918,2025-09-22 18:58:28,M0181,M0135,999927.0,EDC,success,Payment invoice,REF05460354
T040710,2025-08-13 06:21:00,C00188,M0335,149833.0,QRIS,success,,REF85118547
T044762,2025-08-16 18:36:30,C00334,M0142,114255.0,QRIS,success,,REF78358858
T000251,2026-01-05 00:17:39,M0111,M0018,12996363.0,transfer,success,Pembayaran bahan,REF28503962
T016126,2025-07-24 09:45:09,M0311,M0287,925151.0,EDC,failed,,REF04120265
T005257,2026-01-08 20:32:07,M0235,M0231,746574.0,QRIS,success,Pelunasan,REF92118977
T038903,2026-01-15 13:45:45,C00064,M0274,617068.0,QRIS,success,,REF31370773
T003650,2026-01-16 09:59:02,M0404,M0164,13335944.0,transfer,success,Transfer pembayaran,REF67307596
T007114,2026-01-23 11:14:21,M0154,M0144,1695681.0,EDC,success,,REF77657158
T007745,2025-12-28 07:49:46,M0270,M0230,1524884.0,QRIS,success,Pembayaran bulanan,REF76870548
T003020,2026-04-17 19:28:09,M0359,M0364,472520.0,QRIS,success,Payment invoice,REF66413167
T039155,2025-11-03 02:43:55,C00522,M0068,91897.0,QRIS,success,,REF06660995
T024473,2026-04-20 12:50:18,M0275,M0243,21535455.0,transfer,success,,REF72611837
T003411,2026-04-01 19:24:03,M0296,M0092,,transfer,failed,,REF30259244
T014730,2026-04-17 19:14:51,M0388,M0343,965773.0,QRIS,success,,REF25412499
T000337,2025-12-23 15:38:37,M0354,M0369,13202684.0,QRIS,success,Transfer pembayaran,REF20467121
T024144,2026-02-01 11:36:59,M0314,M0287,3796017.0,transfer,success,Pembelian stok,REF70083590
T034182,2026-05-22 10:58:47,C00946,M0226,153810.0,transfer,success,,REF39120906
T003225,2026-06-11 16:24:37,M0399,M0360,9525993.0,transfer,success,,REF88877850
T040695,2025-09-14 18:01:50,C00004,M0370,62411.0,EDC,success,,REF65623270
T001103,2025-10-16 19:13:47,M0315,M0287,7485031.0,transfer,success,Pembayaran bulanan,REF10294529
T025444,2025-07-15 00:11:17,M0366,M0341,13822036.0,transfer,success,Transfer pembayaran,REF18745046
T013517,2026-05-06 13:00:23,M0277,M0253,1628966.0,transfer,success,Bayar supplier,REF98123854
T013476,2026-02-14 22:56:25,M0064,M0060,1098496.0,transfer,success,Pembelian stok,REF16313157
T044016,2025-07-20 07:18:06,C01901,M0240,100080.0,transfer,success,,REF63837507
T027943,2026-06-18 01:42:57,C00593,M0098,14386.0,EDC,success,,REF59640975
T034917,2026-05-25 09:44:42,C01373,M0180,95534.0,QRIS,success,,REF17865973
T008152,2025-08-01 00:12:09,M0163,M0140,2715570.0,transfer,success,Payment invoice,REF19775135
T041855,2026-05-30 12:39:38,C01305,M0297,56405.0,QRIS,success,,REF16701076
T006027,2025-10-29 02:27:37,M0066,M0096,3491117.0,transfer,success,Bayar supplier,REF32823122
T014334,2026-03-17 04:40:58,M0014,M0035,2234862.0,QRIS,failed,,REF47362756
T036577,2026-04-14 16:03:36,C00839,M0340,43704.0,QRIS,success,,REF87096248
T014503,2026-06-15 18:04:37,M0161,M0131,5230686.0,transfer,success,DP pembelian,REF14200412
T015687,2026-01-11 18:43:18,M0398,M0387,627754.0,transfer,success,,REF49263357
T018049,2025-07-08 14:56:10,M0249,M0263,5659924.0,transfer,success,Payment invoice,REF87473752
T035367,2025-12-14 01:10:49,C00483,M0090,504617.0,EDC,success,,REF53974907
T026086,2026-05-05 17:24:12,M0094,M0110,3919464.0,transfer,success,Payment invoice,REF52453687
T022671,2025-11-25 09:51:00,M0269,M0261,2215647.0,transfer,success,Bayar supplier,REF36989695
T006218,2025-11-23 06:05:16,M0385,M0363,-963019.0,transfer,success,Pengembalian,REF74382299
T028520,2025-09-04 17:20:23,C01221,M0185,72986.0,QRIS,success,,REF26905070
T000366,2026-01-22 22:32:19,M0124,M0140,401195.0,transfer,success,,REF96064643
T006062,2026-04-29 06:06:09,M0275,M0219,9421550.0,QRIS,success,Pelunasan,REF57010920
T013475,2025-07-15 12:57:22,M0348,M0364,970428.0,QRIS,success,Transfer pembayaran,REF22034655
T031371,2026-05-23 15:28:54,C00958,M0157,152537.0,QRIS,success,,REF31432715
T040802,2026-05-12 10:43:03,C00379,M0154,28360.0,transfer,success,,REF94650752
T000604,2026-06-27 05:23:02,M0150,M0149,1071405.0,QRIS,success,,REF22805471
T034664,2026-01-22 20:07:57,C00771,M0385,370145.0,transfer,success,,REF72156484
T000770,2025-11-01 10:17:48,M0004,M0101,1608076.0,QRIS,success,,REF98599690
T011840,2026-06-20 15:14:37,M0040,M0025,1454114.0,transfer,success,,REF41064239
T004664,2025-12-03 18:14:12,M0181,M0139,,transfer,pending,Pembayaran bahan,REF70267859
T032239,2025-10-15 00:16:22,C01718,M0008,184898.0,QRIS,success,,REF10451450
T007852,2026-02-23 09:51:18,M0016,M0077,3601682.0,transfer,success,,REF95384483
T039780,2026-01-24 03:40:57,C00928,M0310,56819.0,QRIS,success,,REF55782635
T002270,2025-12-17 09:18:28,M0047,M0077,9931135.0,EDC,success,Pembayaran bulanan,REF57530834
T024628,2025-07-03 12:45:24,M0148,M0182,0.0,transfer,success,Test transaction,REF18317109
T017147,2025-09-07 04:31:28,M0282,M0287,743985.0,transfer,success,,REF27004018
T040282,2026-02-19 08:22:47,C01595,M0004,39296.0,EDC,success,,REF84652458
T037115,2025-10-08 13:52:34,C00897,M0023,87057.0,QRIS,success,,REF45414757
T036215,2026-05-23 21:30:33,C01664,M0372,162267.0,QRIS,success,,REF32052614
T005531,2025-10-17 15:41:46,M0161,M0162,2154186.0,transfer,success,Pembayaran bulanan,REF46180010
T036689,2025-11-05 02:48:07,C00336,M0203,177883.0,QRIS,success,,REF60334587
T001952,2026-05-05 11:42:18,M0075,M0406,2845105.0,transfer,failed,DP pembelian,REF04697885
T013145,2026-04-09 17:13:05,M0185,M0139,660332.0,transfer,success,Pembayaran bulanan,REF99574870
T013170,2026-05-25 04:30:42,M0301,M0287,651883.0,transfer,success,Pembayaran bulanan,REF07636799
T012831,2026-03-30 19:07:17,M0153,M0166,10720778.0,EDC,success,,REF13007556
T040117,2026-05-16 08:28:46,C01095,M0218,46732.0,QRIS,success,,REF42269006
T007802,2026-01-15 19:35:47,M0159,M0177,680077.0,EDC,success,Bayar supplier,REF89445350
T008741,2026-06-19 15:56:46,M0372,M0305,483215.0,QRIS,success,,REF10311253
T007120,2025-10-28 21:08:13,M0194,M0140,631918.0,transfer,success,Transfer pembayaran,REF38956422
T019947,2025-11-06 16:29:26,M0198,M0164,1884057.0,QRIS,success,Pelunasan,REF25515482
T004386,2026-01-03 16:19:09,M0075,M0072,2206821.0,EDC,success,Pembayaran bahan,REF99896481
T012882,2026-05-30 16:41:31,M0359,M0387,4417647.0,transfer,success,Pembelian stok,REF02591686
T012396,2026-04-30 07:50:01,M0399,M0364,13684214.0,EDC,success,Pembayaran bahan,REF99215906
T015058,2026-02-06 03:55:31,M0157,M0132,609517.0,QRIS,success,Pelunasan,REF44677728
T029608,2025-11-17 22:10:00,C01215,M0022,248508.0,EDC,success,,REF58967580
T039280,2026-01-16 06:06:30,C01378,M0037,353231.0,QRIS,success,,REF84276034
T008411,2026-01-10 04:11:51,M0296,M0092,1789236.0,transfer,success,Bayar supplier,REF41818680
T026592,2025-07-31 20:54:04,M0277,M0278,389043.0,transfer,success,Bayar tagihan,REF18166531
T043391,2026-05-11 03:35:45,C01642,M0386,251398.0,EDC,success,,REF10552117
T003742,2025-12-25 21:44:17,M0229,M0276,402564.0,transfer,success,,REF86680202
T012703,2026-05-20 07:59:16,M0105,M0025,791226.0,QRIS,success,Transfer pembayaran,REF81102083
T024173,2025-08-08 07:33:35,M0366,M0341,1480868.0,QRIS,success,Bayar supplier,REF67555884
T011497,2026-05-13 01:33:09,M0240,M0231,705233.0,transfer,pending,,REF52044063
T014689,2025-07-12 03:59:44,M0159,M0140,4759025.0,QRIS,success,Pembayaran bahan,REF89789098
T006306,2026-06-16 22:44:42,M0014,M0076,3507502.0,transfer,success,,REF91322892
T045598,2025-10-05 19:03:32,M0157,M0160,3546942.0,EDC,failed,Pembelian stok,REF17625681
T010706,2025-08-15 13:03:35,M0214,M0204,7840184.0,QRIS,success,,REF67356072
T023969,2026-05-20 01:52:06,M0274,M0208,10129300.0,QRIS,success,,REF34352483
T004360,2026-02-01 11:02:51,M0217,M0257,9660156.0,transfer,success,Pembayaran bulanan,REF40431414
T033144,2025-10-11 09:48:54,C00087,M0115,39866.0,QRIS,success,,REF01268106
T010359,2025-10-27 13:33:54,M0016,M0101,699672.0,transfer,failed,,REF72787867
T022820,2025-07-03 20:50:48,M0050,M0043,522768.0,EDC,success,Pembayaran bahan,REF10225459
T016716,2025-10-24 11:37:18,M0112,M0015,1162974.0,EDC,success,,REF80430435
T035747,2025-09-24 17:14:45,C00645,M0145,55202.0,EDC,success,,REF60058676
T008071,2026-04-23 15:43:04,M0200,M0158,2908365.0,EDC,success,Transfer pembayaran,REF91216680
T012177,2025-12-07 15:51:46,M0082,M0069,2227121.0,QRIS,success,DP pembelian,REF74251273
T012586,2025-10-21 18:17:49,M0007,M0096,8671259.0,transfer,success,,REF04147399
T000078,2025-09-17 06:55:31,M0198,M0164,4135238.0,EDC,success,Pembayaran bulanan,REF33709592
T032812,2025-11-19 19:52:25,C00617,M0181,33171.0,QRIS,success,,REF41665703
T016741,2025-08-27 13:15:43,M0168,M0132,9073825.0,QRIS,success,Bayar supplier,REF95797908
T044036,2025-09-03 09:14:13,C01167,M0294,304075.0,QRIS,success,,REF82469809
T012553,2025-10-30 05:28:09,M0183,M0140,10233537.0,QRIS,success,Pembayaran bahan,REF96125642
T013972,2025-08-09 20:33:09,M0187,M0176,,transfer,failed,,REF54369195
T036110,2025-09-13 01:59:26,C01542,M0234,42332.0,transfer,success,,REF51405081
T023178,2026-01-10 17:21:57,M0391,M0364,2922042.0,transfer,success,,REF44664179
T006096,2026-02-25 15:37:38,M0073,M0110,1584934.0,transfer,success,DP pembelian,REF37461618
T022458,2026-02-18 17:09:24,M0134,M0144,2355843.0,EDC,success,Bayar supplier,REF05877413
T043585,2026-03-19 08:54:40,C00524,M0379,15526.0,transfer,success,,REF37216100
T005784,2026-03-18 07:54:47,M0293,M0287,5461047.0,EDC,failed,Pembayaran bulanan,REF60946559
T035723,2026-01-16 00:49:35,C01937,M0232,285539.0,EDC,success,,REF89855869
T028567,2026-05-31 19:51:55,C01769,M0316,90792.0,transfer,success,,REF26961350
T030851,2026-05-18 11:09:15,C01982,M0283,388850.0,QRIS,success,,REF84165801
T038521,2025-10-10 02:22:14,C00104,M0100,253780.0,QRIS,pending,,REF03773899
T008727,2025-08-01 17:20:32,M0193,M0182,1839794.0,transfer,success,Bayar tagihan,REF14139566
T034577,2026-04-11 13:08:26,C00872,M0269,59428.0,EDC,success,,REF38861591
T030601,2026-02-15 09:29:41,C00662,M0301,16879.0,QRIS,success,,REF07677568
T004925,2025-08-02 21:55:54,M0105,M0110,3307304.0,QRIS,success,Payment invoice,REF10623564
T003058,2026-05-21 20:58:57,M0394,M0369,736850.0,EDC,success,Pelunasan,REF35505420
T041942,2025-07-10 00:30:00,C01428,M0103,72378.0,EDC,success,,REF25136997
T029652,2025-10-29 21:24:49,C00203,M0382,92142.0,EDC,success,,REF97046777
T037220,2025-10-30 21:26:29,C00464,M0136,26377.0,EDC,success,,REF42547533
T045097,2026-01-18 00:27:33,C00490,M0120,165531.0,EDC,success,,REF22576869
T003541,2025-08-20 13:12:07,M0171,M0132,-666352.0,transfer,success,Refund,REF83247702
T038616,2025-11-26 17:33:21,C00205,M0373,455379.0,QRIS,success,,REF32978144
T044791,2025-11-22 22:39:54,C00548,M0386,102906.0,QRIS,success,,REF96807714
T030328,2026-06-19 12:09:37,C00083,M0171,156384.0,transfer,success,,REF52691037
T007757,2025-12-06 10:27:53,M0197,M0182,7421136.0,transfer,success,Bayar supplier,REF47059863
T012609,2025-07-24 02:33:10,M0294,M0332,6375257.0,QRIS,success,Bayar supplier,REF89205380
T005886,2025-11-28 02:08:52,M0280,M0278,2099876.0,transfer,success,Bayar tagihan,REF66492657
T038769,2026-05-12 19:00:25,C00436,M0125,90257.0,QRIS,success,,REF55718660
T029567,2026-06-12 02:05:26,C01349,M0080,29537.0,EDC,success,,REF71219187
T004774,2025-09-11 00:29:09,M0402,M0140,3282951.0,transfer,success,Pembayaran bulanan,REF27525584
T010586,2026-03-11 23:54:59,M0402,M0129,2173167.0,transfer,success,Pelunasan,REF71456638
T033182,2026-04-02 06:00:28,C01329,M0003,160951.0,EDC,success,,REF24002471
T039645,2025-12-23 17:47:30,C01136,M0266,365942.0,QRIS,success,,REF48030535
T025148,2026-03-08 17:49:11,M0016,M0088,8953810.0,transfer,success,DP pembelian,REF25620101
T032348,2025-12-09 18:06:51,C00545,M0057,170138.0,,success,,REF85098906
T008800,2025-11-15 00:12:20,M0080,M0032,1397685.0,QRIS,success,Payment invoice,REF65544930
T007748,2026-01-25 04:25:46,M0193,M0182,7088227.0,transfer,success,,REF54563578
T010249,2025-08-28 17:47:11,M0331,M0287,,transfer,failed,Transfer pembayaran,REF28047639
T025787,2026-03-28 16:45:40,M0213,M0202,11809239.0,EDC,success,,REF34011893
T016799,2026-02-06 09:00:01,M0404,M0162,650618.0,transfer,success,DP pembelian,REF11017062
T036155,2026-06-13 16:07:33,C01452,M0279,30679.0,transfer,success,,REF69256357
T005324,2025-07-20 13:45:36,M0353,M0300,1611950.0,transfer,success,Pembayaran bulanan,REF50956641
T013594,2026-02-12 04:29:34,M0357,M0342,4949853.0,transfer,success,Bayar supplier,REF04358486
T039481,2026-04-20 20:37:30,C00469,M0312,642385.0,QRIS,success,,REF57875323
T036317,2026-01-18 09:18:45,C01506,M0048,53960.0,transfer,success,,REF18369534
T043906,2026-02-18 00:57:41,C00240,M0001,549785.0,QRIS,success,,REF79102705
T043845,2025-07-07 08:07:12,C01681,M0251,59795.0,EDC,success,,REF83054554
T002448,2026-03-15 11:51:56,M0185,M0162,3838210.0,EDC,success,,REF06230761
T028480,2026-05-08 20:29:52,C01486,M0277,82482.0,EDC,success,,REF29205815
T027526,2026-03-29 13:33:27,C00769,M0273,30115.0,EDC,success,,REF92705692
T021388,2026-06-15 06:53:06,M0336,M0332,17983963.0,QRIS,success,,REF58967565
T020652,2026-01-29 11:53:35,M0203,M0231,20139753.0,transfer,success,Payment invoice,REF58809427
T036685,2025-12-25 17:48:50,C01715,M0407,29767.0,QRIS,success,,REF96627382
T034933,2026-02-09 01:09:23,C01377,M0348,36453.0,,success,,REF84187395
T000759,2026-06-02 10:49:59,M0190,M0184,1111471.0,EDC,success,Pembayaran bahan,REF38037109
T031955,2025-10-10 12:56:05,C01829,M0328,76792.0,EDC,success,,REF51644855
T043062,2026-06-02 06:18:18,C00840,M0357,28442.0,QRIS,failed,,REF52656640
T039589,2026-02-08 21:28:33,C01549,M0345,85528.0,EDC,success,,REF06608305
T045441,2026-05-10 23:17:36,C00674,M0234,54519.0,EDC,success,,REF07431160
T003024,2026-05-15 23:41:02,M0175,M0127,10424979.0,QRIS,success,Pembayaran bulanan,REF96364702
T044156,2025-09-08 19:57:45,C00624,M0185,178090.0,EDC,success,,REF28984718
T018390,2025-11-12 09:48:25,M0222,M0256,689733.0,transfer,failed,Pembelian stok,REF75406993
T017435,2025-10-01 11:55:44,M0374,M0343,417786.0,transfer,success,Pembayaran bahan,REF53041500
T044576,2026-02-21 01:05:48,C00993,M0404,40261.0,QRIS,success,,REF89118923
T004252,2026-03-27 03:05:59,M0373,M0341,6339788.0,transfer,success,,REF63549510
T016764,2026-05-16 01:09:42,M0061,M0101,651549.0,transfer,success,Pembayaran bahan,REF73498864
T030740,2025-12-03 23:59:25,C01489,M0117,0.0,QRIS,success,Test transaction,REF02414974
T019589,2026-05-10 13:06:50,M0128,M0141,2087409.0,transfer,success,Pembelian stok,REF60368160
T011076,2025-08-18 20:28:01,M0145,M0140,10130692.0,QRIS,success,,REF31888444
T018097,2026-05-22 22:05:21,M0234,M0231,9630097.0,transfer,success,Transfer pembayaran,REF90499157
T000550,2026-05-21 02:39:35,M0089,M0034,1082610.0,transfer,success,DP pembelian,REF15245581
T022936,2026-06-22 23:42:03,M0126,M0140,1359385.0,transfer,success,Transfer pembayaran,REF54515728
T006451,2025-08-24 10:51:17,M0232,M0219,22047608.0,EDC,success,Pembelian stok,REF69071377
T012470,2025-07-16 10:02:46,M0209,M0401,2967033.0,QRIS,success,,REF04333613
T000427,2026-02-22 01:00:27,M0175,M0129,7753215.0,transfer,success,Bayar supplier,REF76325155
T015481,2026-01-29 04:11:23,M0014,M0035,1886729.0,EDC,success,,REF52371409
T034476,2026-01-30 17:04:38,C01664,M0309,45294.0,EDC,success,,REF30330342
T023438,2026-04-15 15:20:09,M0402,M0129,,EDC,pending,,REF71986259
T010829,2026-02-26 15:24:08,M0320,M0045,1599402.0,EDC,success,Payment invoice,REF29357103
T014698,2026-01-05 16:53:33,M0294,M0332,1412373.0,QRIS,success,,REF19260405
T015583,2026-01-28 14:10:40,M0200,M0140,6400550.0,QRIS,success,Bayar supplier,REF84458230
T032763,2026-06-28 11:11:12,C01209,M0082,188394.0,QRIS,success,,REF45480731
T024248,2025-12-31 21:19:21,M0023,M0030,1041076.0,transfer,success,Pembayaran bulanan,REF96315775
T021919,2025-09-01 09:59:22,M0152,M0192,612046.0,EDC,success,Bayar supplier,REF82203591
T018089,2025-12-21 13:21:25,M0394,M0342,1028763.0,transfer,success,Payment invoice,REF75772715
T002838,2026-04-18 23:18:16,M0352,M0369,7724418.0,QRIS,success,Pembelian stok,REF65063216
T029626,2025-09-03 11:11:26,C00057,M0021,43966.0,transfer,success,,REF23505910
T000640,2025-12-11 06:04:33,M0152,M0158,691654.0,QRIS,success,Transfer pembayaran,REF44077405
T041595,2025-11-22 18:44:46,C01609,M0092,13854.0,QRIS,success,,REF21015854
T027447,2025-10-31 02:02:51,C01317,M0119,406759.0,QRIS,success,,REF41320998
T031916,2025-10-15 02:52:16,C00724,M0399,128774.0,EDC,success,,REF91478517
T021745,2025-12-12 20:14:00,M0175,M0149,4170236.0,transfer,success,,REF18122825
T011667,2025-07-16 09:11:39,M0248,M0263,1858515.0,transfer,success,Pelunasan,REF53071396
T037150,2026-01-02 17:39:17,C01455,M0216,22542.0,QRIS,success,,REF02509542
T008803,2026-01-28 22:32:44,M0388,M0343,873918.0,transfer,success,Transfer pembayaran,REF38302748
T010540,2025-08-06 20:04:11,M0403,M0363,20724130.0,QRIS,success,Transfer pembayaran,REF29990193
