trx_id,timestamp,source_id,target_id,amount,channel,payment_type,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T044508,2025-08-04 19:50:50,C00162,M0679,171849.5,QRIS,QRIS,success,C2M payment - Automotive,REF12133272,C2M,2025-08-04 19:50:50,19,Monday,2025-08
T044509,2026-04-17 06:48:46,M0635,M0294,2239331.89,transfer,bank_transfer,success,M2M settlement - Fashion,REF26237448,M2M,2026-04-17 06:48:46,6,Friday,2026-04
T044510,2025-09-11 14:34:28,C00916,M0642,3940251.2,QRIS,QRIS,success,C2M payment - Automotive,REF72363895,C2M,2025-09-11 14:34:28,14,Thursday,2025-09
T044511,2025-10-11 01:24:52,C01411,M0255,5785825.85,QRIS,QRIS,success,C2M payment - Fashion,REF34599864,C2M,2025-10-11 01:24:52,1,Saturday,2025-10
T044512,2026-02-12 01:56:27,C01570,M0444,7860750.14,EDC,debit,success,C2M payment - Grocery,REF03919624,C2M,2026-02-12 01:56:27,1,Thursday,2026-02
T044513,2026-05-04 10:27:03,M0283,M0644,75000000.0,transfer,bank_transfer,success,M2M settlement - Automotive,REF55593044,M2M,2026-05-04 10:27:03,10,Monday,2026-05
T044514,2026-05-24 06:42:45,C00556,M0588,4792908.5,QRIS,QRIS,success,C2M payment - Electronics,REF02081651,C2M,2026-05-24 06:42:45,6,Sunday,2026-05
T044515,2026-02-26 01:16:02,M0141,M0033,13802624.04,transfer,bank_transfer,success,M2M settlement - F&B,REF37518906,M2M,2026-02-26 01:16:02,1,Thursday,2026-02
T044516,2026-03-03 07:25:28,M0669,M0591,75000000.0,transfer,bank_transfer,success,M2M settlement - Electronics,REF53981858,M2M,2026-03-03 07:25:28,7,Tuesday,2026-03
T044517,2026-01-19 09:33:32,C00981,M0591,50715184.0,transfer,bank_transfer,success,C2M payment - Electronics,REF31363437,C2M,2026-01-19 09:33:32,9,Monday,2026-01
T044518,2026-04-02 08:23:14,C01368,M0583,27341772.84,QRIS,QRIS,success,C2M payment - Electronics,REF96002986,C2M,2026-04-02 08:23:14,8,Thursday,2026-04
T044519,2025-07-18 00:55:28,C00675,M0436,5712299.29,EDC,credit_card,success,C2M payment - Grocery,REF82164086,C2M,2025-07-18 00:55:28,0,Friday,2025-07
T044520,2026-03-26 05:56:09,M0202,M0061,10143074.52,transfer,bank_transfer,success,M2M settlement - F&B,REF86710954,M2M,2026-03-26 05:56:09,5,Thursday,2026-03
T044521,2026-02-23 20:19:57,C01009,M0542,22687697.67,QRIS,QRIS,success,C2M payment - Electronics,REF49876667,C2M,2026-02-23 20:19:57,20,Monday,2026-02
T044522,2026-01-06 12:53:17,C00436,M0151,16482676.81,QRIS,QRIS,success,C2M payment - F&B,REF00527287,C2M,2026-01-06 12:53:17,12,Tuesday,2026-01
T044523,2025-12-12 22:55:07,C01671,M0009,9613161.74,QRIS,QRIS,success,C2M payment - F&B,REF34545039,C2M,2025-12-12 22:55:07,22,Friday,2025-12
T044524,2026-01-06 16:18:32,C01748,M0336,50593213.92,EDC,credit_card,success,C2M payment - Fashion,REF04052571,C2M,2026-01-06 16:18:32,16,Tuesday,2026-01
T044525,2025-11-28 04:33:15,M0519,M0559,17043963.93,transfer,bank_transfer,success,M2M settlement - Electronics,REF95242818,M2M,2025-11-28 04:33:15,4,Friday,2025-11
T044526,2026-02-11 04:06:36,C00003,M0378,246432.58,QRIS,QRIS,success,C2M payment - Grocery,REF41621178,C2M,2026-02-11 04:06:36,4,Wednesday,2026-02
T044528,2026-05-27 06:59:45,C00822,M0554,31662795.26,EDC,credit_card,success,C2M payment - Electronics,REF64673679,C2M,2026-05-27 06:59:45,6,Wednesday,2026-05
T044529,2025-11-21 10:41:53,C01283,M0299,14942985.42,transfer,bank_transfer,success,C2M payment - Fashion,REF44940335,C2M,2025-11-21 10:41:53,10,Friday,2025-11
T044530,2025-12-04 10:42:44,C01370,M0510,19470832.53,EDC,credit_card,success,C2M payment - Electronics,REF61008789,C2M,2025-12-04 10:42:44,10,Thursday,2025-12
T044531,2026-05-26 01:48:54,C01041,M0646,25921813.58,EDC,debit,success,C2M payment - Automotive,REF39554359,C2M,2026-05-26 01:48:54,1,Tuesday,2026-05
T044532,2026-06-14 04:30:54,C01983,M0080,397175.3,QRIS,QRIS,success,C2M payment - F&B,REF93067428,C2M,2026-06-14 04:30:54,4,Sunday,2026-06
T044533,2025-10-17 05:10:49,C01014,M0032,5082822.06,QRIS,QRIS,success,C2M payment - F&B,REF97261178,C2M,2025-10-17 05:10:49,5,Friday,2025-10
T044534,2025-08-07 06:41:33,C01897,M0088,173443.99,QRIS,QRIS,success,C2M payment - F&B,REF06218318,C2M,2025-08-07 06:41:33,6,Thursday,2025-08
T044535,2025-08-14 06:13:44,C00364,M0225,8442581.95,EDC,debit,success,C2M payment - Fashion,REF71299188,C2M,2025-08-14 06:13:44,6,Thursday,2025-08
T044536,2026-02-06 08:03:38,C01441,M0646,18808967.2,EDC,debit,success,C2M payment - Automotive,REF14076325,C2M,2026-02-06 08:03:38,8,Friday,2026-02
T044537,2025-11-19 02:46:17,C01548,M0438,29507132.31,EDC,credit_card,success,C2M payment - Grocery,REF45023360,C2M,2025-11-19 02:46:17,2,Wednesday,2025-11
T044538,2025-08-07 10:35:08,C00841,M0641,8484602.41,EDC,debit,success,C2M payment - Automotive,REF52014000,C2M,2025-08-07 10:35:08,10,Thursday,2025-08
T044539,2025-10-31 07:56:41,C00026,M0146,19574981.62,EDC,debit,success,C2M payment - F&B,REF08619991,C2M,2025-10-31 07:56:41,7,Friday,2025-10
T044540,2026-06-18 05:16:41,C00625,M0576,17083994.43,EDC,debit,success,C2M payment - Electronics,REF93668900,C2M,2026-06-18 05:16:41,5,Thursday,2026-06
T044541,2025-11-10 16:55:03,C00314,M0123,201084.13,QRIS,QRIS,success,C2M payment - F&B,REF13472571,C2M,2025-11-10 16:55:03,16,Monday,2025-11
T044542,2025-08-24 14:06:13,M0673,M0407,56807183.45,transfer,bank_transfer,success,M2M settlement - Grocery,REF26596190,M2M,2025-08-24 14:06:13,14,Sunday,2025-08
T044544,2026-01-18 06:24:07,M0145,M0168,26495188.65,transfer,bank_transfer,success,M2M settlement - F&B,REF30805659,M2M,2026-01-18 06:24:07,6,Sunday,2026-01
T044545,2025-12-01 15:42:59,C00229,M0300,20842413.76,EDC,debit,success,C2M payment - Fashion,REF53874950,C2M,2025-12-01 15:42:59,15,Monday,2025-12
T044546,2026-06-13 05:17:26,M0114,M0079,1363751.88,transfer,bank_transfer,success,M2M settlement - F&B,REF81678247,M2M,2026-06-13 05:17:26,5,Saturday,2026-06
T044547,2026-01-18 17:22:38,M0014,M0340,58779014.18,transfer,bank_transfer,success,M2M settlement - Fashion,REF42688702,M2M,2026-01-18 17:22:38,17,Sunday,2026-01
T044548,2026-04-20 05:59:55,C00314,M0132,8411234.67,QRIS,QRIS,success,C2M payment - F&B,REF60403013,C2M,2026-04-20 05:59:55,5,Monday,2026-04
T044549,2025-10-24 23:19:29,M0018,M0211,75000000.0,transfer,bank_transfer,success,M2M settlement - Fashion,REF77820957,M2M,2025-10-24 23:19:29,23,Friday,2025-10
T044550,2025-09-25 09:50:21,C01965,M0589,13173449.3,EDC,debit,success,C2M payment - Electronics,REF44662424,C2M,2025-09-25 09:50:21,9,Thursday,2025-09
T044551,2025-10-16 11:20:16,C00770,M0011,429129.81,EDC,debit,success,C2M payment - F&B,REF52106550,C2M,2025-10-16 11:20:16,11,Thursday,2025-10
T044552,2026-02-05 22:35:09,M0574,M0560,12632364.72,transfer,bank_transfer,success,M2M settlement - Electronics,REF10202618,M2M,2026-02-05 22:35:09,22,Thursday,2026-02
T044553,2026-03-10 18:23:06,C00738,M0087,88911.04,QRIS,QRIS,success,C2M payment - F&B,REF07202360,C2M,2026-03-10 18:23:06,18,Tuesday,2026-03
T044554,2026-06-16 02:23:30,C00092,M0314,7433134.99,EDC,credit_card,success,C2M payment - Fashion,REF69786259,C2M,2026-06-16 02:23:30,2,Tuesday,2026-06
T044555,2026-03-12 01:33:43,M0191,M0137,5417218.99,EDC,credit_card,success,M2M settlement - F&B,REF70393537,M2M,2026-03-12 01:33:43,1,Thursday,2026-03
T044556,2026-01-17 12:58:00,C00194,M0219,19805188.67,EDC,debit,success,C2M payment - Fashion,REF55211745,C2M,2026-01-17 12:58:00,12,Saturday,2026-01
T044557,2025-07-17 03:23:28,M0641,M0600,36740334.09,transfer,bank_transfer,success,M2M settlement - Automotive,REF46046265,M2M,2025-07-17 03:23:28,3,Thursday,2025-07
T044558,2026-03-27 05:30:39,M0112,M0136,1662453.73,transfer,bank_transfer,success,M2M settlement - F&B,REF83779894,M2M,2026-03-27 05:30:39,5,Friday,2026-03
T044559,2025-10-29 18:22:32,M0705,M0394,5453461.91,transfer,bank_transfer,success,M2M settlement - Grocery,REF01480394,M2M,2025-10-29 18:22:32,18,Wednesday,2025-10
T044560,2026-05-11 16:50:57,C01889,M0258,85421.31,QRIS,QRIS,success,C2M payment - Fashion,REF63017159,C2M,2026-05-11 16:50:57,16,Monday,2026-05
T044561,2025-11-20 21:14:06,C00486,M0507,8219503.43,transfer,bank_transfer,success,C2M payment - Electronics,REF37890012,C2M,2025-11-20 21:14:06,21,Thursday,2025-11
T044562,2026-04-11 11:53:04,C01421,M0367,6257767.39,QRIS,QRIS,success,C2M payment - Grocery,REF17427418,C2M,2026-04-11 11:53:04,11,Saturday,2026-04
T044563,2025-10-30 14:41:44,M0407,M0275,27623875.97,transfer,bank_transfer,success,M2M settlement - Fashion,REF46817577,M2M,2025-10-30 14:41:44,14,Thursday,2025-10
T044564,2026-01-31 23:18:23,C00619,M0153,30000000.0,EDC,debit,success,C2M payment - F&B,REF70564293,C2M,2026-01-31 23:18:23,23,Saturday,2026-01
T044565,2025-12-15 08:01:10,C00549,M0564,50739892.53,transfer,bank_transfer,success,C2M payment - Electronics,REF64009785,C2M,2025-12-15 08:01:10,8,Monday,2025-12
T044566,2026-06-24 05:30:01,C00098,M0660,38259245.96,transfer,bank_transfer,success,C2M payment - Automotive,REF95866956,C2M,2026-06-24 05:30:01,5,Wednesday,2026-06
T044567,2026-01-04 18:29:05,C01783,M0639,7653759.11,unknown,unknown,success,C2M payment - Automotive,REF38984540,C2M,2026-01-04 18:29:05,18,Sunday,2026-01
T044568,2026-01-18 15:44:14,C01447,M0027,11020681.58,QRIS,QRIS,success,C2M payment - F&B,REF65152258,C2M,2026-01-18 15:44:14,15,Sunday,2026-01
T044569,2026-06-06 08:32:18,C00602,M0097,74788.1,QRIS,QRIS,success,C2M payment - F&B,REF00771890,C2M,2026-06-06 08:32:18,8,Saturday,2026-06
T044570,2026-03-25 08:30:50,C01129,M0377,6555279.08,QRIS,QRIS,success,C2M payment - Grocery,REF14095149,C2M,2026-03-25 08:30:50,8,Wednesday,2026-03
T044571,2026-01-26 20:18:33,C01939,M0077,409040.45,QRIS,QRIS,success,C2M payment - F&B,REF05369356,C2M,2026-01-26 20:18:33,20,Monday,2026-01
T044572,2026-06-25 16:54:32,C00384,M0554,8274388.99,EDC,debit,success,C2M payment - Electronics,REF92184528,C2M,2026-06-25 16:54:32,16,Thursday,2026-06
T044573,2026-06-15 11:51:54,M0673,M0517,7643846.86,QRIS,QRIS,success,M2M settlement - Electronics,REF59135070,M2M,2026-06-15 11:51:54,11,Monday,2026-06
T044574,2026-03-04 17:44:39,C00098,M0528,376019.99,QRIS,QRIS,success,C2M payment - Electronics,REF27743060,C2M,2026-03-04 17:44:39,17,Wednesday,2026-03
T044575,2025-11-03 18:35:00,C00681,M0331,400151.48,QRIS,QRIS,success,C2M payment - Fashion,REF44512644,C2M,2025-11-03 18:35:00,18,Monday,2025-11
T044576,2025-07-23 10:20:24,M0041,M0706,20212725.81,transfer,bank_transfer,success,M2M settlement - Automotive,REF16817481,M2M,2025-07-23 10:20:24,10,Wednesday,2025-07
T044577,2025-12-21 10:28:40,M0407,M0630,38684813.9,transfer,bank_transfer,success,M2M settlement - Automotive,REF63496533,M2M,2025-12-21 10:28:40,10,Sunday,2025-12
T044578,2026-05-08 04:21:00,C00142,M0511,9164623.32,transfer,bank_transfer,success,C2M payment - Electronics,REF90507853,C2M,2026-05-08 04:21:00,4,Friday,2026-05
T044579,2026-06-27 15:23:54,M0698,M0359,75000000.0,transfer,bank_transfer,success,M2M settlement - Grocery,REF49576476,M2M,2026-06-27 15:23:54,15,Saturday,2026-06
T044580,2026-01-28 10:36:20,M0431,M0542,47569974.57,transfer,bank_transfer,success,M2M settlement - Electronics,REF11297899,M2M,2026-01-28 10:36:20,10,Wednesday,2026-01
T044581,2025-12-14 23:15:48,M0081,M0180,12163409.06,transfer,bank_transfer,success,M2M settlement - F&B,REF08068224,M2M,2025-12-14 23:15:48,23,Sunday,2025-12
T044582,2026-05-06 18:46:11,M0041,M0187,75000000.0,transfer,bank_transfer,success,M2M settlement - F&B,REF58682621,M2M,2026-05-06 18:46:11,18,Wednesday,2026-05
T044583,2025-11-21 13:31:40,M0018,M0195,31944100.23,transfer,bank_transfer,success,M2M settlement - F&B,REF05943358,M2M,2025-11-21 13:31:40,13,Friday,2025-11
T044584,2026-04-25 05:07:37,C01522,M0432,6416052.58,EDC,debit,success,C2M payment - Grocery,REF02496620,C2M,2026-04-25 05:07:37,5,Saturday,2026-04
T044585,2026-02-17 05:06:04,C01943,M0305,5731349.65,QRIS,QRIS,success,C2M payment - Fashion,REF85193240,C2M,2026-02-17 05:06:04,5,Tuesday,2026-02
T044587,2025-11-05 13:38:03,C00046,M0232,6475462.23,QRIS,QRIS,success,C2M payment - Fashion,REF81471162,C2M,2025-11-05 13:38:03,13,Wednesday,2025-11
T044588,2025-10-15 23:19:42,C01893,M0200,11354880.96,transfer,bank_transfer,success,C2M payment - F&B,REF37979907,C2M,2025-10-15 23:19:42,23,Wednesday,2025-10
T044590,2025-11-20 08:08:46,M0534,M0680,36296592.76,transfer,bank_transfer,success,M2M settlement - Automotive,REF45229670,M2M,2025-11-20 08:08:46,8,Thursday,2025-11
T044591,2025-11-11 15:12:17,M0280,M0304,47882281.49,transfer,bank_transfer,success,M2M settlement - Fashion,REF02923482,M2M,2025-11-11 15:12:17,15,Tuesday,2025-11
T044592,2026-03-29 01:41:41,C01529,M0310,410344.14,QRIS,QRIS,success,C2M payment - Fashion,REF74485697,C2M,2026-03-29 01:41:41,1,Sunday,2026-03
T044593,2025-10-08 11:44:41,C01408,M0451,8037392.8,EDC,debit,success,C2M payment - Grocery,REF05447522,C2M,2025-10-08 11:44:41,11,Wednesday,2025-10
T044594,2026-05-06 18:20:17,C01314,M0352,30000000.0,transfer,bank_transfer,success,C2M payment - Grocery,REF89077108,C2M,2026-05-06 18:20:17,18,Wednesday,2026-05
T044595,2026-01-20 22:34:27,C00633,M0178,46303290.85,EDC,debit,success,C2M payment - F&B,REF60772131,C2M,2026-01-20 22:34:27,22,Tuesday,2026-01
T044596,2025-12-09 21:38:31,C00041,M0580,30057518.48,EDC,debit,success,C2M payment - Electronics,REF23191605,C2M,2025-12-09 21:38:31,21,Tuesday,2025-12
T044597,2026-02-09 00:13:01,M0612,M0601,39186139.18,EDC,debit,success,M2M settlement - Automotive,REF76772636,M2M,2026-02-09 00:13:01,0,Monday,2026-02
T044598,2026-06-21 13:54:38,M0694,M0243,1693728.67,transfer,bank_transfer,success,M2M settlement - Fashion,REF02210315,M2M,2026-06-21 13:54:38,13,Sunday,2026-06
T044599,2025-09-01 02:54:50,C00153,M0197,7567833.32,QRIS,QRIS,success,C2M payment - F&B,REF21150948,C2M,2025-09-01 02:54:50,2,Monday,2025-09
T044600,2026-03-05 08:02:34,C01081,M0348,9384846.89,EDC,debit,success,C2M payment - Fashion,REF15952808,C2M,2026-03-05 08:02:34,8,Thursday,2026-03
T044601,2026-06-30 07:31:00,M0663,M0382,39540922.88,transfer,bank_transfer,success,M2M settlement - Grocery,REF00432771,M2M,2026-06-30 07:31:00,7,Tuesday,2026-06
T044602,2025-11-19 11:36:20,M0349,M0262,10071852.85,transfer,bank_transfer,success,M2M settlement - Fashion,REF23902154,M2M,2025-11-19 11:36:20,11,Wednesday,2025-11
T044603,2025-07-23 10:03:16,M0337,M0074,5272973.85,transfer,bank_transfer,success,M2M settlement - F&B,REF39536356,M2M,2025-07-23 10:03:16,10,Wednesday,2025-07
T044604,2026-02-21 17:01:34,C01558,M0476,20417415.39,EDC,credit_card,success,C2M payment - Grocery,REF23199247,C2M,2026-02-21 17:01:34,17,Saturday,2026-02
T044605,2026-05-27 08:39:52,C01937,M0359,24292435.47,transfer,bank_transfer,success,C2M payment - Grocery,REF83098543,C2M,2026-05-27 08:39:52,8,Wednesday,2026-05
T044606,2026-06-09 06:10:55,C00541,M0467,7224502.91,QRIS,QRIS,success,C2M payment - Grocery,REF69282044,C2M,2026-06-09 06:10:55,6,Tuesday,2026-06
T044607,2026-03-11 07:16:03,M0137,M0294,3978029.45,transfer,bank_transfer,success,M2M settlement - Fashion,REF56031122,M2M,2026-03-11 07:16:03,7,Wednesday,2026-03
T044608,2026-03-29 12:22:37,M0693,M0596,20738642.25,transfer,bank_transfer,success,M2M settlement - Automotive,REF48676545,M2M,2026-03-29 12:22:37,12,Sunday,2026-03
T044610,2026-04-25 01:30:23,C00453,M0534,20975954.29,EDC,credit_card,success,C2M payment - Electronics,REF84239912,C2M,2026-04-25 01:30:23,1,Saturday,2026-04
T044611,2025-08-22 15:15:41,C00322,M0102,8846419.74,QRIS,QRIS,success,C2M payment - F&B,REF28922100,C2M,2025-08-22 15:15:41,15,Friday,2025-08
T044612,2025-11-04 20:02:13,C00227,M0649,9115401.63,EDC,debit,success,C2M payment - Automotive,REF37509796,C2M,2025-11-04 20:02:13,20,Tuesday,2025-11
T044613,2025-12-18 13:57:45,C00175,M0489,18286416.72,transfer,bank_transfer,success,C2M payment - Grocery,REF05343181,C2M,2025-12-18 13:57:45,13,Thursday,2025-12
T044615,2025-09-27 01:38:24,C01514,M0371,7967042.42,EDC,debit,success,C2M payment - Grocery,REF16620781,C2M,2025-09-27 01:38:24,1,Saturday,2025-09
T044616,2026-05-03 03:55:30,M0270,M0005,8808560.81,transfer,bank_transfer,success,M2M settlement - F&B,REF16157886,M2M,2026-05-03 03:55:30,3,Sunday,2026-05
T044617,2026-01-26 07:27:04,M0162,M0104,11069426.71,transfer,bank_transfer,success,M2M settlement - F&B,REF71723096,M2M,2026-01-26 07:27:04,7,Monday,2026-01
T044618,2026-03-18 15:33:41,C01430,M0001,16737404.04,transfer,bank_transfer,success,C2M payment - F&B,REF30763469,C2M,2026-03-18 15:33:41,15,Wednesday,2026-03
T044619,2026-04-21 22:42:01,C00897,M0048,7798291.21,EDC,debit,success,C2M payment - F&B,REF36785845,C2M,2026-04-21 22:42:01,22,Tuesday,2026-04
T044620,2025-07-10 18:54:40,C01735,M0555,8079325.27,EDC,debit,success,C2M payment - Electronics,REF06330042,C2M,2025-07-10 18:54:40,18,Thursday,2025-07
T044621,2026-01-24 22:35:41,C01638,M0217,613435.5,QRIS,QRIS,success,C2M payment - Fashion,REF34965717,C2M,2026-01-24 22:35:41,22,Saturday,2026-01
T044622,2026-03-16 22:09:52,C01598,M0607,21172806.71,EDC,credit_card,success,C2M payment - Automotive,REF43406312,C2M,2026-03-16 22:09:52,22,Monday,2026-03
T044623,2026-02-13 20:19:32,M0055,M0027,3731291.92,EDC,debit,success,M2M settlement - F&B,REF17098139,M2M,2026-02-13 20:19:32,20,Friday,2026-02
T044624,2026-04-16 04:20:03,M0357,M0415,12994357.27,transfer,bank_transfer,success,M2M settlement - Grocery,REF69219822,M2M,2026-04-16 04:20:03,4,Thursday,2026-04
T044626,2025-10-17 04:19:50,M0205,M0137,5934039.1,transfer,bank_transfer,success,M2M settlement - F&B,REF62935434,M2M,2025-10-17 04:19:50,4,Friday,2025-10
T044627,2025-08-11 21:50:20,C00612,M0469,15679617.29,QRIS,QRIS,success,C2M payment - Grocery,REF24493633,C2M,2025-08-11 21:50:20,21,Monday,2025-08
T044629,2025-08-10 11:20:55,C00091,M0708,20046436.63,QRIS,QRIS,success,C2M payment - Grocery,REF98111858,C2M,2025-08-10 11:20:55,11,Sunday,2025-08
T044630,2026-03-14 16:31:30,C01664,M0153,7010731.35,EDC,debit,success,C2M payment - F&B,REF18059897,C2M,2026-03-14 16:31:30,16,Saturday,2026-03
T044631,2026-02-04 17:43:21,M0659,M0652,16922431.19,transfer,bank_transfer,success,M2M settlement - Automotive,REF34186653,M2M,2026-02-04 17:43:21,17,Wednesday,2026-02
T044632,2025-08-18 01:31:52,M0304,M0286,75000000.0,transfer,bank_transfer,success,M2M settlement - Fashion,REF66981672,M2M,2025-08-18 01:31:52,1,Monday,2025-08
T044633,2025-10-11 08:18:09,C00154,M0127,1230037.87,QRIS,QRIS,success,C2M payment - F&B,REF25526617,C2M,2025-10-11 08:18:09,8,Saturday,2025-10
T044634,2025-11-28 09:36:20,C01742,M0694,331767.49,QRIS,QRIS,success,C2M payment - Automotive,REF15577105,C2M,2025-11-28 09:36:20,9,Friday,2025-11
T044635,2025-07-17 21:03:40,C00387,M0450,12618415.04,QRIS,QRIS,success,C2M payment - Grocery,REF51362580,C2M,2025-07-17 21:03:40,21,Thursday,2025-07
T044636,2025-08-08 01:56:47,C00408,M0698,17194567.51,transfer,bank_transfer,success,C2M payment - Automotive,REF48364281,C2M,2025-08-08 01:56:47,1,Friday,2025-08
T044637,2025-10-13 18:45:09,C00109,M0502,17577859.81,transfer,bank_transfer,success,C2M payment - Electronics,REF72919436,C2M,2025-10-13 18:45:09,18,Monday,2025-10
T044638,2025-11-29 07:03:11,M0490,M0583,17647920.98,transfer,bank_transfer,success,M2M settlement - Electronics,REF16111127,M2M,2025-11-29 07:03:11,7,Saturday,2025-11
T044639,2025-07-24 02:37:07,C00719,M0459,7073811.53,QRIS,QRIS,success,C2M payment - Grocery,REF59354141,C2M,2025-07-24 02:37:07,2,Thursday,2025-07
T044640,2026-06-08 09:29:09,C01700,M0056,7191299.82,transfer,bank_transfer,success,C2M payment - F&B,REF57787127,C2M,2026-06-08 09:29:09,9,Monday,2026-06
T044641,2025-07-01 11:57:15,C00273,M0191,516058.88,EDC,debit,success,C2M payment - F&B,REF29962156,C2M,2025-07-01 11:57:15,11,Tuesday,2025-07
T044642,2026-05-10 20:34:06,C00283,M0554,38921406.17,QRIS,QRIS,success,C2M payment - Electronics,REF74041402,C2M,2026-05-10 20:34:06,20,Sunday,2026-05
T044643,2025-12-10 04:10:01,C00637,M0420,4913197.22,EDC,debit,success,C2M payment - Grocery,REF56847126,C2M,2025-12-10 04:10:01,4,Wednesday,2025-12
T044644,2026-05-29 15:20:18,C01664,M0016,83133305.3,EDC,debit,success,C2M payment - F&B,REF90810473,C2M,2026-05-29 15:20:18,15,Friday,2026-05
T044645,2026-06-27 22:11:01,C01979,M0704,13185063.02,QRIS,QRIS,success,C2M payment - F&B,REF86668659,C2M,2026-06-27 22:11:01,22,Saturday,2026-06
T044646,2025-10-20 08:19:25,C00244,M0661,17780234.96,EDC,debit,success,C2M payment - Automotive,REF42217408,C2M,2025-10-20 08:19:25,8,Monday,2025-10
T044647,2025-12-16 04:05:47,C01443,M0487,5972397.74,QRIS,QRIS,success,C2M payment - Grocery,REF65063087,C2M,2025-12-16 04:05:47,4,Tuesday,2025-12
T044648,2026-04-02 15:41:16,C01023,M0475,39666389.38,QRIS,QRIS,success,C2M payment - Grocery,REF27045581,C2M,2026-04-02 15:41:16,15,Thursday,2026-04
T044649,2025-09-02 01:50:02,C01701,M0528,970517.69,transfer,bank_transfer,success,C2M payment - Electronics,REF65535611,C2M,2025-09-02 01:50:02,1,Tuesday,2025-09
T044650,2025-07-29 19:54:37,C01811,M0238,23044353.57,QRIS,QRIS,success,C2M payment - Fashion,REF51218200,C2M,2025-07-29 19:54:37,19,Tuesday,2025-07
T044651,2025-08-17 13:22:04,C01541,M0344,6958301.56,QRIS,QRIS,success,C2M payment - Fashion,REF60039063,C2M,2025-08-17 13:22:04,13,Sunday,2025-08
T044652,2026-06-20 00:59:19,C01279,M0032,12741553.95,QRIS,QRIS,success,C2M payment - F&B,REF09621779,C2M,2026-06-20 00:59:19,0,Saturday,2026-06
T044654,2025-09-20 08:53:48,C01438,M0098,10916393.66,QRIS,QRIS,success,C2M payment - F&B,REF20480762,C2M,2025-09-20 08:53:48,8,Saturday,2025-09
