merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,is_hub,customer_density,log_omzet,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_rating,has_website,has_social_media,in_graph,priority_score,priority_rank,priority_category,predicted_priority,product_recommendation,product_rec_class,product_rec_proba_edc,product_rec_source
M0634,Distributor Sparepart Prima,Automotive,bengkel,supplier,Bogor,Unknown,Ya,QRIS + EDC,619226749.0,4.0,0.247973,0.0016059429276509,0.0051424920127795,3,76.0,1.0,0.06199325,29.0,0,5.8,20.24398208021105,18.0,35.0,3.7,5.0,1,1,1,True,0.4534807971457709,147,Sedang,0,QRIS + EDC,,,existing_bni
M0633,PT Mitra Distribusi Utama,Automotive,sparepart,supplier,Tangerang,Cipondoh,Ya,QRIS + EDC,7151873650.0,5.0,0.279101,0.0018921826506404,0.0106121405750798,12,58.0,0.4,0.0558202,45.0,0,7.5,22.69064020841437,21.0,66.0,0.0,6.0,0,1,0,True,0.3560250563041016,250,Sedang,0,QRIS + EDC,,,existing_bni
M0637,PT Mahardika Distribusi Sejahtera,Automotive,dealer,supplier,Jakarta,Thamrin,Ya,QRIS + EDC,2580134114.0,5.0,0.320913,0.0024135068038988,0.0129124600638977,15,53.0,0.6,0.0641825999999999,44.0,0,7.333333333333333,21.67110721708703,24.0,78.0,3.9,3.0,1,0,1,True,0.4561650568569149,143,Sedang,0,QRIS + EDC,,,existing_bni
M0640,Anugerah Motor Distribusi,Automotive,dealer,supplier,Bekasi,Unknown,Ya,QRIS,35977764.0,2.0,0.140395,0.0011294117338207,0.0032255591054313,15,53.0,0.5,0.0701975,14.0,0,4.666666666666667,17.398411666714022,19.0,22.0,4.3,6.0,1,0,0,True,0.2177806555641389,499,Rendah,0,QRIS,,,existing_bni
M0466,Mentari Grosir Distribusi,Grocery,distributor,supplier,Depok,Cimanggis,Ya,QRIS + EDC,453622669.0,4.0,0.261324,0.0015981775253897,0.003026198083067,7,67.0,0.75,0.065331,23.0,0,4.6,19.932776287083104,19.0,33.0,3.8,3.0,1,0,0,True,0.3941452537739277,205,Sedang,0,QRIS + EDC,,,existing_bni
M0074,Dapur Mas Dimas,F&B,bakery,retailer,Depok,Unknown,Ya,QRIS,55215327.0,1.0,0.057692,0.0006516128769525,0.0,17,39.0,1.0,0.057692,18.0,0,9.0,17.826751153860467,7.0,22.0,0.0,2.0,0,0,1,True,0.2616769225567732,430,Rendah,0,QRIS,,,existing_bni
M0045,UD Makmur Pangan Persada,F&B,catering,retailer,Depok,Unknown,Ya,QRIS,35237984.0,3.0,0.166231,0.0012685518325497,0.0054287539936102,14,29.0,0.3333333333333333,0.0554103333333333,25.0,0,6.25,17.377635178055794,7.0,36.0,0.0,1.0,0,0,0,True,0.216331499802315,503,Rendah,0,QRIS,,,existing_bni
M0021,Sejahtera Rasa Center,F&B,restaurant,retailer,Bogor,Cibinong,Ya,QRIS + EDC,398655052.0,3.0,0.191791,0.0012334011872416,0.0009610223642172,3,76.0,1.0,0.0639303333333333,20.0,0,5.0,19.803607072111514,11.0,49.0,4.3,4.0,1,0,0,True,0.3875608799275118,216,Sedang,0,QRIS + EDC,,,existing_bni
M0024,Warung Mbak Rani,F&B,cafe,retailer,Bogor,Unknown,Ya,QRIS + EDC,624534076.0,7.0,0.425196,0.0026241568893526,0.0115169329073482,3,76.0,0.7142857142857143,0.0607422857142857,30.0,1,3.75,20.25251645289467,17.0,22.0,3.5,4.0,1,0,1,True,0.5749112134182617,49,Tinggi,1,QRIS + EDC,,,existing_bni
M0165,CV Berkah Boga Retailindo,F&B,restaurant,retailer,Jakarta,Unknown,Ya,QRIS + EDC,398655052.0,4.0,0.260876,0.0021881103356933,0.0099220447284345,14,29.0,0.75,0.065219,22.0,0,4.4,19.803607072111514,7.0,19.0,4.0,2.0,1,1,1,True,0.4375149762500817,159,Sedang,0,QRIS + EDC,,,existing_bni
M0054,UD Sinar Rasa Nusantara,F&B,cafe,retailer,Tangerang,Unknown,Ya,QRIS + EDC,2123341937.0,1.0,0.068966,0.0006732420851716,0.0,7,67.0,1.0,0.068966,26.0,0,13.0,21.47625707028744,19.0,22.0,4.1,7.0,1,1,0,True,0.2664272530336151,411,Rendah,0,QRIS + EDC,,,existing_bni
M0006,CV Prima Distribusi Internasional,F&B,restaurant,supplier,Bandung,Unknown,Ya,QRIS,465057342.0,8.0,0.508734,0.0032905699064047,0.0232894568690095,18,41.0,0.625,0.06359175,30.0,1,3.333333333333333,19.95767127422813,18.0,30.0,4.1,3.0,1,1,0,True,0.6478335588761442,26,Tinggi,1,QRIS,,,existing_bni
M0002,Pusaka Sajian Distribusi,F&B,restaurant,supplier,Jakarta,Pluit,Tidak,,2791232371.0,2.0,0.113287,0.0010249421172402,0.0025916932907348,14,29.0,0.5,0.0566435,51.0,0,17.0,21.74974904564863,19.0,28.0,3.7,4.0,1,1,1,True,0.2024905979560615,532,Rendah,0,QRIS + EDC,1.0,0.7697304905946915,ml_pipeline_v2
M0690,CV Makmur Distribusi Persada,Automotive,accessories,supplier,Bekasi,Jababeka,Tidak,,1954724973.0,3.0,0.174612,0.0011940955386419,0.0024536741214057,4,30.0,0.3333333333333333,0.058204,58.0,0,14.5,21.39351534222676,12.0,26.0,0.0,2.0,0,0,0,True,0.2131877875135989,511,Rendah,0,QRIS + EDC,1.0,0.9158549378672697,ml_pipeline_v2
M0687,PT Langgeng Sparepart Retailindo,Automotive,dealer,retailer,Tangerang,BSD,Tidak,,2896748338.0,2.0,0.123055,0.0009581263274739,0.0007923322683706,12,58.0,0.5,0.0615275,43.0,0,14.333333333333334,21.78685468244005,14.0,15.0,0.0,3.0,0,0,0,True,0.2002984380585031,536,Rendah,0,QRIS + EDC,1.0,0.9419715461360737,ml_pipeline_v2
M0686,PT Mitra Distribusi Indonesia,Automotive,accessories,supplier,Tangerang,Cipondoh,Tidak,,2355430195.0,5.0,0.274061,0.0019836182157481,0.0075654952076677,12,58.0,1.0,0.0548122,44.0,0,7.333333333333333,21.57998922119275,15.0,19.0,3.5,3.0,1,0,1,True,0.5113557897738371,91,Tinggi,1,QRIS + EDC,1.0,0.9242808871459508,ml_pipeline_v2
M0682,Cakrawala Garage Market,Automotive,accessories,retailer,Depok,Sawangan,Tidak,,340534895.0,5.0,0.297135,0.0019853981214281,0.0074070287539936,10,26.0,0.8,0.0594269999999999,27.0,0,4.5,19.64602816288416,3.0,22.0,3.3,1.0,1,1,0,True,0.4679455134398657,131,Sedang,0,QRIS + EDC,1.0,0.5870458804650299,ml_pipeline_v2
M0679,Bengkel Mitra Motor,Automotive,sparepart,retailer,Bogor,Cibinong,Tidak,,85680350.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,18.26613408073403,5.0,12.0,0.0,1.0,0,0,1,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.48461681210455254,ml_pipeline_v2
M0020,UD Mandala Rasa Internasional,F&B,bakery,retailer,Jakarta,Tebet,Tidak,,1958963967.0,4.0,0.235306,0.0020586150307048,0.0049533546325878,14,29.0,0.75,0.0588265,38.0,0,7.6,21.395681582681977,12.0,25.0,3.6,3.0,1,0,1,True,0.4208102927945602,175,Sedang,0,QRIS + EDC,1.0,0.7783601557573451,ml_pipeline_v2
M0016,PT Mentari Distribusi Persada,F&B,bakery,supplier,Bandung,Setiabudhi,Tidak,,5305077368.0,8.0,0.494148,0.0031274637148882,0.0336869009584664,18,41.0,0.875,0.0617685,48.0,1,5.333333333333333,22.39193019307189,19.0,27.0,3.8,4.0,1,1,0,True,0.6942252403981573,19,Tinggi,1,QRIS + EDC,1.0,0.8938148929998139,ml_pipeline_v2
M0009,Warung Bu Lestari,F&B,bakery,retailer,Tangerang,Cipondoh,Tidak,,285659865.0,4.0,0.225232,0.0016144925046979,0.009523322683706,12,58.0,0.5,0.056308,24.0,0,4.8,19.47031238130952,8.0,26.0,0.0,2.0,0,0,1,True,0.3227458631269946,320,Rendah,0,QRIS,0.0,0.2861745766948373,ml_pipeline_v2
M0437,Grosir Sembako Tunas,Grocery,minimarket,supplier,Depok,Sawangan,Tidak,,530410873.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,20.08916249813407,11.0,17.0,4.3,3.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,QRIS + EDC,1.0,0.8318284006352843,ml_pipeline_v2
M0464,Prima Sembako Distribusi,Grocery,toko_kelontong,supplier,Bandung,Cihampelas,Tidak,,453622669.0,7.0,0.420225,0.0030069214422318,0.0121865814696485,10,26.0,0.7142857142857143,0.0600321428571428,31.0,1,3.875,19.932776287083104,11.0,22.0,3.8,3.0,1,0,1,True,0.6017406369301131,39,Tinggi,1,QRIS + EDC,1.0,0.5725743548539678,ml_pipeline_v2
M0454,Anugerah Pangan House,Grocery,distributor,retailer,Bekasi,Harapan Indah,Tidak,,284356601.0,6.0,0.362678,0.002456655865004,0.014967412140575,9,20.0,0.6666666666666666,0.0604463333333333,26.0,1,3.7142857142857135,19.46573964931286,10.0,27.0,3.5,2.0,1,0,1,True,0.5104304999054714,92,Tinggi,1,QRIS,0.0,0.42479311420678273,ml_pipeline_v2
M0676,Pusat Suku Cadang Berkah Mandiri,Automotive,bengkel,supplier,Bandung,Buah Batu,Tidak,,1723593202.0,3.0,0.183478,0.0014098813766292,0.0024843450479233,4,30.0,0.6666666666666666,0.0611593333333333,32.0,0,8.0,21.267677020207813,8.0,15.0,0.0,1.0,0,1,1,True,0.3149124057230005,344,Rendah,0,QRIS + EDC,1.0,0.7647191544629452,ml_pipeline_v2
M0675,Langgeng Motor Distribusi,Automotive,dealer,supplier,Jakarta,Senayan,Tidak,,2611166261.0,11.0,0.636472,0.0045064530879551,0.0418300319488817,15,53.0,0.9090909090909092,0.0578610909090909,48.0,1,4.0,21.683062802154268,18.0,34.0,4.0,4.0,1,1,1,True,0.9124381912186182,2,Tinggi,1,QRIS + EDC,1.0,0.8968911394159436,ml_pipeline_v2
M0674,PT Prima Sparepart Sejahtera,Automotive,dealer,retailer,Jakarta,Kelapa Gading,Tidak,,3477150827.0,4.0,0.231059,0.0018143249470579,0.006205750798722,1,29.0,0.5,0.05776475,59.0,0,11.8,21.96947906780611,9.0,33.0,4.1,3.0,1,1,0,True,0.3391102943916746,273,Rendah,0,QRIS + EDC,1.0,0.9298903522371965,ml_pipeline_v2
M0673,Garasi Bang Fajar,Automotive,sparepart,retailer,Jakarta,Pluit,Tidak,,532126632.0,4.0,0.237259,0.0018155114491471,0.0046108626198083,15,53.0,0.75,0.05931475,25.0,0,5.0,20.092392050935693,10.0,20.0,3.9,1.0,1,0,1,True,0.4034331755634475,194,Sedang,0,QRIS + EDC,1.0,0.7585732894641887,ml_pipeline_v2
M0670,Sembada Mobilitas Market,Automotive,dealer,retailer,Depok,Sawangan,Tidak,,541201432.0,5.0,0.267451,0.0020705739370029,0.0106990415335463,8,46.0,0.8,0.0534902,35.0,0,5.833333333333333,20.109302102077063,19.0,16.0,3.8,3.0,1,0,0,True,0.4659167806384289,132,Sedang,0,QRIS + EDC,1.0,0.8906849909674145,ml_pipeline_v2
M0665,PT Sejahtera Distribusi Mandiri,Automotive,bengkel,supplier,Tangerang,Gading Serpong,Tidak,,4079496113.0,11.0,0.65647,0.0043721085599041,0.0423718849840255,12,58.0,0.7272727272727273,0.0596790909090909,39.0,1,3.25,22.12923931626496,12.0,49.0,3.8,4.0,1,0,1,True,0.8626760764443215,4,Tinggi,1,QRIS + EDC,1.0,0.9408054801781983,ml_pipeline_v2
M0664,Toko Sparepart Karya,Automotive,bengkel,retailer,Tangerang,Alam Sutera,Tidak,,107294572.0,2.0,0.115428,0.0009731486291284,0.0014210862619808,1,29.0,1.0,0.057714,19.0,0,6.333333333333333,18.491088628502627,12.0,22.0,3.3,2.0,1,0,1,True,0.3242711924840327,314,Rendah,0,QRIS,0.0,0.39749010717723204,ml_pipeline_v2
M0423,Minimarket Gemilang Sukses,Grocery,toko_kelontong,retailer,Depok,Cinere,Tidak,,23445862.0,4.0,0.255154,0.0017213203106875,0.0078313099041533,7,67.0,0.75,0.0637885,15.0,0,3.0,16.970204619382645,12.0,18.0,3.7,3.0,1,1,0,True,0.4014974359532112,196,Sedang,0,QRIS,0.0,0.12138665476941846,ml_pipeline_v2
M0422,Minimarket Berkah Baru,Grocery,distributor,retailer,Depok,Cimanggis,Tidak,,354992152.0,2.0,0.11383,0.0013352343919049,0.0031642172523961,15,53.0,0.5,0.056915,31.0,0,10.333333333333334,19.68760624297004,3.0,17.0,3.7,1.0,1,1,1,True,0.2255201052442861,489,Rendah,0,QRIS,0.0,0.3327157418649481,ml_pipeline_v2
M0447,Minimarket Mahardika Sukses,Grocery,minimarket,retailer,Bekasi,Grand Galaxy,Tidak,,21262952.0,1.0,0.065217,0.0006156620933863,0.0,8,46.0,1.0,0.065217,17.0,0,8.5,16.872476820573944,6.0,11.0,3.8,1.0,1,0,0,True,0.261132583242654,432,Rendah,0,QRIS,0.0,0.10377509701028198,ml_pipeline_v2
M0444,Toko Sembako Pak Wahyu,Grocery,toko_kelontong,retailer,Bekasi,Summarecon,Tidak,,239723363.0,1.0,0.0625,0.0006830300225915,0.0,7,67.0,0.0,0.0625,24.0,0,12.0,19.294996166494343,8.0,13.0,3.6,1.0,1,0,1,True,0.0153390512972289,598,Rendah,0,QRIS,0.0,0.43270292714226705,ml_pipeline_v2
M0442,Warung Sinar Mart,Grocery,distributor,retailer,Bekasi,Grand Galaxy,Tidak,,53558537.0,1.0,0.06383,0.0008754589041639,0.0,15,53.0,0.0,0.06383,19.0,0,9.5,17.796285781924773,5.0,22.0,3.4,2.0,1,1,1,True,0.0298988999008062,584,Rendah,0,QRIS,0.0,0.09335692702895253,ml_pipeline_v2
M0407,CV Lentera Distribusi Indonesia,Grocery,supermarket,supplier,Bandung,Buah Batu,Tidak,,2702170644.0,7.0,0.418725,0.0028019652267016,0.0174926517571884,13,28.0,0.4285714285714285,0.0598178571428571,39.0,1,4.875,21.71732122956054,14.0,19.0,3.6,5.0,1,0,0,True,0.5147810062836604,85,Tinggi,1,QRIS + EDC,1.0,0.927137071211659,ml_pipeline_v2
M0433,PT Buana Mart Niaga Raya,Grocery,distributor,retailer,Bekasi,Kemang Pratama,Tidak,,2376462342.0,3.0,0.167951,0.0012741050537393,0.0077904153354632,17,39.0,0.6666666666666666,0.0559836666666666,35.0,0,8.75,21.58887880832157,8.0,42.0,4.2,4.0,1,0,1,True,0.3005557002346448,371,Rendah,0,QRIS + EDC,1.0,0.8455825892968846,ml_pipeline_v2
M0432,Minimarket Prima Maju,Grocery,toko_kelontong,retailer,Bandung,Setiabudhi,Tidak,,657667149.0,5.0,0.30132,0.0019101309479274,0.0102083067092651,13,28.0,0.6,0.060264,31.0,0,5.166666666666667,20.30420951023995,11.0,25.0,3.8,3.0,1,1,1,True,0.4135675408194021,181,Sedang,0,QRIS + EDC,1.0,0.600076864694914,ml_pipeline_v2
M0431,Prima Pangan Market,Grocery,toko_kelontong,retailer,Jakarta,Tebet,Tidak,,873666426.0,2.0,0.127009,0.0010464437380185,0.0025916932907348,8,46.0,1.0,0.0635045,42.0,0,14.0,20.58820919829676,18.0,32.0,4.3,4.0,1,1,1,True,0.3329167252882178,289,Rendah,0,QRIS + EDC,1.0,0.6672724686901651,ml_pipeline_v2
M0427,CV Buana Grosir Internasional,Grocery,toko_kelontong,retailer,Depok,Cimanggis,Tidak,,1972602223.0,7.0,0.439208,0.0027208573828447,0.0172217252396166,7,67.0,0.4285714285714285,0.062744,37.0,1,4.625,21.40261943392954,9.0,22.0,3.7,1.0,1,1,1,True,0.5145342743123826,86,Tinggi,1,QRIS + EDC,1.0,0.72248157768336,ml_pipeline_v2
M0482,Toko Pangan Pusaka,Grocery,supermarket,retailer,Tangerang,Gading Serpong,Tidak,,392349688.0,7.0,0.493201,0.0030118251815162,0.0128306709265175,6,16.0,0.4285714285714285,0.0704572857142857,22.0,1,2.75,19.787664063877827,3.0,22.0,3.7,1.0,1,0,0,True,0.5510998500217237,60,Tinggi,1,QRIS + EDC,1.0,0.5590761614680503,ml_pipeline_v2
M0481,Pusat Grosir Mentari Cemerlang,Grocery,toko_kelontong,supplier,Tangerang,BSD,Tidak,,740105546.0,4.0,0.245596,0.0019286492914628,0.0117623003194888,9,20.0,1.0,0.0613989999999999,39.0,0,7.8,20.422303365072725,15.0,25.0,4.0,3.0,1,0,0,True,0.4766082638468825,116,Sedang,0,QRIS + EDC,1.0,0.8151334971572546,ml_pipeline_v2
M0480,Sejahtera Retail Distribusi,Grocery,distributor,supplier,Depok,Cinere,Tidak,,1846061985.0,7.0,0.456266,0.0030618648197392,0.018458785942492,7,67.0,0.7142857142857143,0.0651808571428571,43.0,1,5.375,21.336320551011536,13.0,18.0,3.9,3.0,1,0,1,True,0.6158795554277684,32,Tinggi,1,QRIS + EDC,1.0,0.8307697713401844,ml_pipeline_v2
M0477,Sahabat Retail Distribusi,Grocery,toko_kelontong,supplier,Bekasi,Harapan Indah,Tidak,,3312777340.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,21.921052750338863,10.0,41.0,3.3,1.0,1,1,1,False,0.0,628,Tidak Teranalisis,0,QRIS + EDC,1.0,0.8793821015682044,ml_pipeline_v2
M0471,Toko Sembako Mas Dimas,Grocery,distributor,retailer,Bekasi,Harapan Indah,Tidak,,38116397.0,5.0,0.301722,0.0020990233795457,0.0076472843450479,17,39.0,0.6,0.0603444,21.0,0,3.5,17.456155141204913,8.0,13.0,0.0,2.0,0,1,0,True,0.4276069002876569,170,Sedang,0,QRIS,0.0,0.10953626740724545,ml_pipeline_v2
M0394,Mandala Niaga Distribusi,Grocery,distributor,supplier,Bekasi,Summarecon,Tidak,,361953661.0,6.0,0.335015,0.0021605907005858,0.0144817891373801,8,46.0,0.8333333333333334,0.0558358333333333,32.0,1,4.571428571428571,19.707026756071777,3.0,27.0,0.0,1.0,0,1,0,True,0.5225256263754294,75,Tinggi,1,QRIS,0.0,0.3015594956741141,ml_pipeline_v2
M0393,PT Harmoni Pangan Utama,Grocery,minimarket,retailer,Depok,Cinere,Tidak,,3472477988.0,5.0,0.316272,0.0021622529949546,0.0071412140575079,7,67.0,0.6,0.0632544,54.0,0,9.0,21.968134293911778,17.0,22.0,4.0,5.0,1,1,0,True,0.4363413484127592,163,Sedang,0,QRIS + EDC,1.0,0.9300443189247952,ml_pipeline_v2
M0391,Toko Pangan Berkah,Grocery,supermarket,retailer,Jakarta,Thamrin,Tidak,,42169441.0,2.0,0.105264,0.0010385188748703,0.0002760383386581,15,53.0,1.0,0.052632,21.0,0,7.0,17.557206393479635,12.0,22.0,4.1,1.0,1,0,1,True,0.3262459321749578,305,Rendah,0,QRIS,0.0,0.16919911684154926,ml_pipeline_v2
M0390,Grosir Sembako Cakrawala,Grocery,minimarket,supplier,Tangerang,Alam Sutera,Tidak,,346467996.0,1.0,0.061224,0.0005852253627938,0.0,18,41.0,1.0,0.061224,17.0,0,8.5,19.663301011578355,4.0,20.0,3.4,2.0,1,0,1,True,0.2577708608055454,445,Rendah,0,QRIS,0.0,0.42848348200580005,ml_pipeline_v2
M0417,Pelita Grosir House,Grocery,minimarket,retailer,Bekasi,Kemang Pratama,Tidak,,555604328.0,2.0,0.113856,0.0009103265930392,0.0014364217252396,18,41.0,1.0,0.056928,36.0,0,12.0,20.135566960390783,12.0,8.0,3.8,1.0,1,1,1,True,0.3191993822329125,333,Rendah,0,QRIS,0.0,0.4765734194688099,ml_pipeline_v2
M0414,Toko Sembako Bu Maya,Grocery,toko_kelontong,retailer,Tangerang,BSD,Tidak,,249613872.0,4.0,0.267318,0.0018034410234685,0.0044830670926517,6,16.0,0.75,0.0668295,16.0,0,3.2,19.33542577384447,6.0,18.0,0.0,1.0,0,1,0,True,0.4109568548884083,187,Sedang,0,QRIS,0.0,0.3589963785421788,ml_pipeline_v2
M0412,PT Jelita Niaga Niaga Raya,Grocery,supermarket,retailer,Bekasi,Summarecon,Tidak,,2327537368.0,3.0,0.168616,0.0012110487033223,0.0035578274760383,8,46.0,0.6666666666666666,0.0562053333333333,47.0,0,11.75,21.568076622410885,10.0,25.0,3.8,2.0,1,1,1,True,0.2960927583426314,377,Rendah,0,QRIS + EDC,1.0,0.7608340307616449,ml_pipeline_v2
M0410,Adikara Grosir Center,Grocery,minimarket,retailer,Bogor,Cibinong,Tidak,,684374893.0,1.0,0.057143,0.0006102904143733,0.0,18,41.0,1.0,0.057143,31.0,0,15.5,20.34401641608328,8.0,11.0,0.0,2.0,0,1,0,True,0.2584765942845657,442,Rendah,0,QRIS + EDC,1.0,0.6771424694347157,ml_pipeline_v2
M0376,Sejahtera Mart Distribusi,Grocery,supermarket,supplier,Bogor,Cibinong,Tidak,,3577117553.0,4.0,0.217375,0.0014902552273697,0.005444089456869,3,76.0,1.0,0.0543437499999999,52.0,0,10.4,21.99782316053568,11.0,37.0,3.6,5.0,1,0,0,True,0.4363867789692331,162,Sedang,0,QRIS + EDC,1.0,0.9645042031039264,ml_pipeline_v2
M0400,Toko Pangan Adikara,Grocery,minimarket,retailer,Bekasi,Kemang Pratama,Tidak,,44116509.0,2.0,0.135551,0.001165800979901,0.0017840255591054,1,29.0,1.0,0.0677755,20.0,0,6.666666666666667,17.60234464677294,9.0,12.0,4.0,1.0,1,1,1,True,0.3441077435082625,263,Rendah,0,QRIS,0.0,0.08466931520721077,ml_pipeline_v2
M0359,Harmoni Pangan Distribusi,Grocery,minimarket,supplier,Bekasi,Grand Galaxy,Tidak,,2647373036.0,7.0,0.408621,0.002780729403232,0.0147680511182108,8,46.0,0.5714285714285714,0.0583744285714285,44.0,1,5.5,21.696833678482555,7.0,13.0,3.5,1.0,1,0,0,True,0.5461014524431271,63,Tinggi,1,QRIS + EDC,1.0,0.8815423832041048,ml_pipeline_v2
M0386,Minimarket Arunika Pilihan,Grocery,supermarket,retailer,Bekasi,Summarecon,Tidak,,25786238.0,1.0,0.078947,0.0008071564864669,0.0,9,20.0,1.0,0.078947,16.0,0,8.0,17.06535153550533,2.0,11.0,3.7,1.0,1,0,0,True,0.2790943362697547,392,Rendah,0,QRIS,0.0,0.10197928795993004,ml_pipeline_v2
M0384,CV Sembada Distribusi Utama,Grocery,supermarket,supplier,Bogor,Bogor Tengah,Tidak,,381079599.0,5.0,0.317481,0.0019613373455404,0.0079948881789137,3,76.0,1.0,0.0634962,29.0,0,4.833333333333333,19.758518835153936,9.0,18.0,0.0,2.0,0,1,1,True,0.5218664543935444,78,Tinggi,1,QRIS + EDC,1.0,0.5118294404666673,ml_pipeline_v2
M0383,PT Selaras Retail Retailindo,Grocery,minimarket,retailer,Jakarta,Senayan,Tidak,,2552483759.0,1.0,0.0625,0.0008437306027514,0.0,9,20.0,1.0,0.0625,36.0,0,18.0,21.66033274559304,7.0,11.0,0.0,2.0,0,0,1,True,0.2771873343115105,395,Rendah,0,QRIS + EDC,1.0,0.7923492608634805,ml_pipeline_v2
M0491,Digital Store Tunas,Electronics,accessories,retailer,Depok,Cinere,Tidak,,116531075.0,3.0,0.172207,0.0012925224490575,0.0036600638977635,8,46.0,0.6666666666666666,0.0574023333333333,26.0,0,6.5,18.57366854218055,8.0,21.0,3.8,1.0,1,0,0,True,0.3031048644714398,367,Rendah,0,QRIS + EDC,1.0,0.5450839877258,ml_pipeline_v2
M0489,PT Bintang Distribusi Mandiri,Grocery,supermarket,supplier,Bandung,Dago,Tidak,,2466381784.0,4.0,0.256336,0.0018590363830674,0.0043143769968051,18,41.0,0.5,0.064084,33.0,0,6.6,21.62601804925108,12.0,15.0,3.9,3.0,1,0,0,True,0.3494819415566041,254,Rendah,0,QRIS + EDC,1.0,0.9340747148122581,ml_pipeline_v2
M0348,CV Sejahtera Distribusi Internasional,Fashion,accessories,supplier,Depok,Cinere,Tidak,,1808210488.0,7.0,0.407164,0.0027721205026322,0.0201559105431309,7,67.0,0.5714285714285714,0.0581662857142857,38.0,1,4.75,21.315603513047087,14.0,12.0,3.9,4.0,1,0,1,True,0.5450589079658704,64,Tinggi,1,QRIS + EDC,1.0,0.8833025270826854,ml_pipeline_v2
M0347,CV Makmur Apparel Nusantara,Fashion,footwear,retailer,Bekasi,Grand Galaxy,Tidak,,1874385726.0,7.0,0.37965,0.0025654708915854,0.0129789137380191,5,19.0,0.7142857142857143,0.0542357142857142,34.0,1,4.25,21.35154683042549,9.0,20.0,3.9,2.0,1,1,1,True,0.5578358728401938,58,Tinggi,1,QRIS + EDC,1.0,0.7505402914932882,ml_pipeline_v2
M0345,Konveksi Buana Sukses,Fashion,clothing,supplier,Jakarta,Kelapa Gading,Tidak,,29432100.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.19759650739989,6.0,13.0,3.7,2.0,1,1,1,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.1277451478505357,ml_pipeline_v2
M0371,PT Sembada Distribusi Sentosa,Grocery,minimarket,supplier,Bandung,Setiabudhi,Tidak,,3158326679.0,2.0,0.102581,0.0008658131743925,0.0011859424920127,3,76.0,0.0,0.0512905,52.0,0,17.333333333333332,21.873308192648267,14.0,28.0,4.2,3.0,1,1,0,True,0.0627615433345835,580,Rendah,0,QRIS + EDC,1.0,0.9067875069149578,ml_pipeline_v2
M0369,CV Sentosa Distribusi Retailindo,Grocery,supermarket,supplier,Bogor,Dramaga,Tidak,,2982121856.0,10.0,0.553055,0.0035023593730581,0.0285392971246006,3,76.0,0.8,0.0553055,59.0,1,5.363636363636363,21.81590091663915,6.0,26.0,0.0,3.0,0,0,1,True,0.7650587192071778,11,Tinggi,1,QRIS + EDC,1.0,0.8838031374581126,ml_pipeline_v2
M0332,Grosir Kain Nawasena,Fashion,textile,supplier,Depok,Sawangan,Tidak,,427517913.0,2.0,0.121753,0.0013283850814985,0.0031642172523961,7,67.0,0.5,0.0608765,33.0,0,11.0,19.873506749556704,10.0,20.0,3.9,3.0,1,0,0,True,0.2272327882116604,486,Rendah,0,QRIS + EDC,1.0,0.7741482528819349,ml_pipeline_v2
M0328,PT Selaras Busana Nusantara,Fashion,textile,retailer,Bekasi,Kemang Pratama,Tidak,,3889863346.0,7.0,0.399753,0.0026318391244991,0.0238517571884984,17,39.0,0.8571428571428571,0.0571075714285714,37.0,1,4.625,22.081639864653805,15.0,19.0,3.7,3.0,1,1,1,True,0.604070317689061,38,Tinggi,1,QRIS + EDC,1.0,0.88193743518707,ml_pipeline_v2
M0325,Butik Sembada Sejati,Fashion,clothing,retailer,Bekasi,Jababeka,Tidak,,33322441.0,2.0,0.145614,0.0011235256451813,0.0,17,39.0,0.5,0.072807,19.0,0,6.333333333333333,17.32174166189311,9.0,11.0,3.3,3.0,1,1,0,True,0.2188074968138671,498,Rendah,0,QRIS,0.0,0.15871879879256964,ml_pipeline_v2
M0351,CV Selaras Niaga Sejahtera,Grocery,minimarket,retailer,Jakarta,Thamrin,Tidak,,618436567.0,4.0,0.230891,0.0016000991792859,0.0053827476038338,4,30.0,0.75,0.05772275,30.0,0,6.0,20.24270518673628,14.0,14.0,0.0,3.0,0,0,0,True,0.3857686323845757,218,Sedang,0,QRIS + EDC,1.0,0.7739403977015867,ml_pipeline_v2
