merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_nasabah_bni,produk_bni,tgl_registrasi,status,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers,avg_amount_per_transactions,edc_ratio,qris_ratio
M0526,Komputer Maju,Electronics,accessories,retailer,Tangerang,Gading Serpong,Ya,"EDC, QRIS",2020-11-24,aktif,12937053.0,2.0,0.112112,0.0007995686408956426,0.0005986969536890298,13,36.0,0.5,0.056056,57.0,9.0,34.0,0.0,1.0,0,0,0,0,19.0,2.196745174547333,16.375606154965688,0.10626091018099039,4.060443010546419,203635.3606557377,0.37704918,0.4918033
M0541,Gadget Maju,Electronics,computer,retailer,Bandung,Setiabudhi,Ya,"EDC, QRIS",2025-12-02,aktif,139297556.0,5.0,0.298946,0.0020924270083999353,0.004925414434130758,14,48.0,0.4,0.05978920000000001,52.0,11.0,30.0,3.7,5.0,0,0,1,0,8.666666666666666,3.0875942462103145,18.752122900907803,0.2615531663855888,3.970291913552122,176450.41818181818,0.43636364,0.4
M0250,Fashion Barokah,Fashion,clothing,retailer,Depok,Margonda,Ya,"EDC, QRIS",2025-10-14,tidak aktif,94535269.0,5.0,0.26677,0.0017688967359322538,0.00847231655472543,14,48.0,0.6,0.053354,50.0,13.0,30.0,4.5,1.0,0,1,1,0,8.333333333333334,2.927933368968503,18.364483550345135,0.23647035368421745,3.9318256327243257,598717.8679245283,0.33962265,0.4716981
M0173,Warung Buana,F&B,cafe,retailer,Tangerang,Cipondoh,Ya,EDC,2019-12-05,aktif,61258211.0,3.0,0.176714,0.001250872034453973,0.0025105023520237465,14,48.0,0.3333333333333333,0.05890466666666666,52.0,8.0,16.0,0.0,2.0,0,0,0,0,13.0,2.6033354283549333,17.930608471871455,0.16272580809692175,3.970291913552122,141390.0,0.4074074,0.44444445
M0226,PT Tekstil Indonesia,Fashion,textile,supplier,Bogor,Dramaga,Ya,"EDC, QRIS",2019-01-15,tidak aktif,703206028.0,7.0,0.384609,0.002188862564628241,0.019912962543707394,10,29.0,0.7142857142857143,0.054944142857142865,69.0,19.0,78.0,3.9,1.0,0,0,1,0,8.625,3.1306400904966516,20.37116047796174,0.3254177893128856,4.248495242049359,467546.8142857143,0.12857144,0.25714287
M0231,Fashion Purnama,Fashion,textile,retailer,Depok,Cimanggis,Ya,EDC,2021-09-14,aktif,34027175.0,3.0,0.156567,0.0011512469038058705,0.003446280783840213,2,31.0,0.3333333333333333,0.052189000000000006,52.0,8.0,42.0,0.0,1.0,0,1,0,0,13.0,2.5267256701574548,17.342670057432652,0.1454561344310822,3.970291913552122,167908.05660377358,0.35849056,0.5660377
M0011,Kafe Mulia,F&B,warung,retailer,Bogor,Dramaga,Ya,"EDC, QRIS",2025-07-18,aktif,43268008.0,2.0,0.113608,0.0008907186229235701,0.000915654164465575,4,22.0,1.0,0.056804,47.0,5.0,36.0,3.8,1.0,1,0,1,0,15.666666666666666,2.293260375556794,17.58292409773821,0.10760519448025999,3.871201010907891,209189.5918367347,0.36734694,0.48979592
M0257,Toko Baju Citra,Fashion,footwear,retailer,Bogor,Dramaga,Tidak,,,,205348693.0,4.0,0.208817,0.0012475334156233089,0.006147963675697431,16,46.0,0.25,0.05220425,64.0,18.0,16.0,0.0,1.0,0,1,0,0,12.8,2.6008609147238113,19.14022003847323,0.18964219541158558,4.174387269895637,176376.63636363635,0.27272728,0.56060606
M0625,UD Oli Indonesia,Automotive,accessories,supplier,Depok,Margonda,Tidak,,,,1052621231.0,4.0,0.253059,0.001537584148467751,0.002902925565366136,0,39.0,0.5,0.06326475,78.0,3.0,81.0,3.8,1.0,0,1,1,0,15.6,2.795807168578231,20.77454930168565,0.22558776179659473,4.3694478524670215,504667.2530120482,0.15662651,0.16867469
M0656,Toko Sparepart Persada,Automotive,sparepart,retailer,Bekasi,Jababeka,Ya,EDC,2019-12-24,aktif,69254355.0,6.0,0.339105,0.002051285845626241,0.008945236837471386,11,31.0,0.6666666666666666,0.0565175,46.0,1.0,26.0,3.2,2.0,1,0,1,0,6.571428571428571,3.06865082409552,18.053296603580517,0.29200148036350665,3.8501476017100584,369970.2340425532,0.40425533,0.4893617
M0214,PT Tekstil Kang Asep,Fashion,textile,supplier,Bekasi,Grand Galaxy,Ya,"EDC, QRIS",2020-10-27,aktif,495517387.0,4.0,0.243585,0.001491018658394615,0.0016803763237994616,3,31.0,1.0,0.06089625,61.0,8.0,33.0,4.2,5.0,0,1,1,0,12.2,2.7669595697445466,20.02111300294505,0.21799833737352642,4.127134385045092,474005.60294117645,0.11764706,0.30882353
M0671,Auto Utama,Automotive,sparepart,retailer,Depok,Cinere,Ya,QRIS,2019-11-15,aktif,201535615.0,1.0,0.057143,0.0006898234617662053,0.0,12,67.0,1.0,0.057143,37.0,12.0,11.0,4.4,1.0,0,1,1,0,18.5,2.0666392683819748,19.121476678074234,0.05556998628993677,3.6375861597263857,169172.2894736842,0.47368422,0.47368422
M0012,Resto Barokah,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Ya,QRIS,2025-09-08,aktif,43178067.0,3.0,0.166558,0.0011470720651734056,0.0036726787915377455,13,36.0,1.0,0.05551933333333334,56.0,11.0,23.0,0.0,1.0,0,1,0,0,14.0,2.5233835488588516,17.580843239113396,0.15405753263205016,4.04305126783455,207462.73333333334,0.43333334,0.5
M0446,Toko Utama,Grocery,supermarket,retailer,Jakarta,Tebet,Ya,EDC,2019-08-18,aktif,119964364.0,5.0,0.296465,0.0018023016175673927,0.007476165320856288,6,29.0,0.6,0.059293,60.0,5.0,41.0,3.4,2.0,0,1,1,0,10.0,2.945649623707565,18.60270529831213,0.2596413298743805,4.110873864173311,175325.31147540984,0.22950819,0.52459013
M0677,Bengkel Bu Tini,Automotive,bengkel,retailer,Jakarta,Cempaka Putih,Ya,EDC,2022-03-26,aktif,24166591.0,3.0,0.161687,0.0010283993334033173,0.001730686992176691,1,28.0,0.6666666666666666,0.05389566666666667,56.0,5.0,43.0,4.2,3.0,0,0,1,0,14.0,2.4233852023945537,17.00048174149685,0.14987325897799209,4.04305126783455,1080386.051724138,0.3275862,0.5689655
M0516,Gadget Sukses,Electronics,accessories,retailer,Jakarta,Kemang,Ya,"EDC, QRIS",2025-03-17,aktif,129585584.0,3.0,0.161383,0.0012960854081626484,0.004507835886599754,0,39.0,0.3333333333333333,0.05379433333333333,67.0,13.0,13.0,4.8,1.0,0,0,1,0,16.75,2.6362572760950376,18.679852108844432,0.14961153634222538,4.219507705176107,162096.5945945946,0.33783785,0.5
M0546,Toko IT Indonesia,Electronics,service,retailer,Bandung,Setiabudhi,Ya,"EDC, QRIS",2024-02-06,aktif,32049568.0,4.0,0.236583,0.0017275218597779056,0.005795788997056826,7,40.0,0.5,0.05914575,49.0,15.0,48.0,3.4,2.0,0,1,1,0,9.8,2.9055459671390804,17.282794293502622,0.21235193067600933,3.912023005428146,137094.8,0.42,0.48
M0681,Toko Sparepart Buana,Automotive,sparepart,retailer,Jakarta,Cempaka Putih,Ya,"EDC, QRIS",2021-08-11,aktif,125712090.0,3.0,0.170585,0.0015125389640156157,0.005227278444394134,2,31.0,0.3333333333333333,0.05686166666666667,50.0,11.0,18.0,3.1,1.0,1,1,1,0,12.5,2.7803950261205124,18.649504858274277,0.15750362385131578,3.9318256327243257,153992.39215686274,0.39215687,0.4117647
M0390,PT Distribusi Utama,Grocery,minimarket,supplier,Tangerang,Alam Sutera,Tidak,,,,185483609.0,3.0,0.176233,0.00132883309091697,0.0016703141901240157,14,48.0,0.3333333333333333,0.058744333333333336,25.0,20.0,66.0,3.8,1.0,0,1,1,0,6.25,2.6594431838022454,19.03847708031301,0.16231695910312782,3.258096538021482,442397.68,0.08,0.32
M0098,Warung Sejahtera,F&B,cafe,retailer,Jakarta,Unknown,Ya,"EDC, QRIS",2019-11-03,aktif,83049696.0,5.0,0.279117,0.0019350171947810767,0.009287349382436546,7,40.0,1.0,0.0558234,52.0,15.0,44.0,4.4,3.0,1,1,1,0,8.666666666666666,3.0130893613767777,18.234949745612347,0.2461699961298408,3.970291913552122,163811.64285714287,0.32142857,0.51785713
M0642,Toko Sparepart Buana,Automotive,sparepart,retailer,Bekasi,Jababeka,Ya,EDC,2021-07-12,aktif,294891890.0,3.0,0.159162,0.0011479640061985619,0.004729202827459563,4,22.0,1.0,0.05305400000000001,61.0,13.0,42.0,4.0,2.0,0,1,1,0,15.25,2.524098521338317,19.502119375950677,0.14769733025858595,4.127134385045092,170029.203125,0.328125,0.484375
M0198,Warung Anugrah,F&B,bakery,retailer,Bogor,Cibinong,Ya,EDC,2021-03-26,aktif,75402621.0,8.0,0.483452,0.0027372870978701453,0.009101199909440796,1,28.0,0.375,0.0604315,52.0,14.0,46.0,3.2,1.0,0,1,1,1,5.777777777777778,3.345433441398942,18.138352606909372,0.3943718043102098,3.970291913552122,192395.0909090909,0.29090908,0.6181818
M0236,CV Konveksi Bu Tini,Fashion,footwear,supplier,Bandung,Cihampelas,Ya,EDC,2024-03-23,aktif,296686459.0,2.0,0.113608,0.0007312669369072713,0.002228762609111262,12,67.0,1.0,0.056804,60.0,11.0,90.0,0.0,2.0,0,0,0,0,20.0,2.117780781001193,19.508186448897852,0.10760519448025999,4.110873864173311,466384.79032258067,0.16129032,0.33870968
M0623,PT Otomotif Harmoni,Automotive,sparepart,supplier,Jakarta,Kelapa Gading,Ya,EDC,2019-01-30,aktif,1326247810.0,4.0,0.23006700000000002,0.0020687762984504024,0.005644856991925138,7,40.0,0.5,0.057516750000000005,33.0,2.0,11.0,4.7,3.0,1,0,1,0,6.6,3.0767481837201984,21.005619597372725,0.20706863944552087,3.5263605246161616,446462.73529411765,0.11764706,0.20588236
M0698,CV Sparepart Persada,Automotive,bengkel,supplier,Jakarta,Pluit,Ya,EDC,2021-05-09,aktif,108158590.0,2.0,0.108188,0.0008105983187548526,0.0009559026991673585,9,62.0,1.0,0.054094,57.0,1.0,44.0,4.1,1.0,1,1,1,0,19.0,2.20893169060609,18.499109143177034,0.10272624902215474,4.060443010546419,470546.8620689655,0.0862069,0.29310346
M0015,Dapur Kang Asep,F&B,warung,retailer,Depok,Sawangan,Ya,EDC,2025-01-18,aktif,13902426.0,3.0,0.155423,0.0010394043177867705,0.008381757351646417,3,31.0,0.6666666666666666,0.05180766666666667,49.0,2.0,27.0,4.5,2.0,0,0,1,0,12.25,2.433090690577766,16.447573987175907,0.14446651069277433,3.912023005428146,173988.81632653062,0.3877551,0.42857143
M0227,UD Kain Harmoni,Fashion,accessories,supplier,Depok,Cimanggis,Ya,QRIS,2021-02-11,aktif,309795826.0,30.0,2.270564,0.00702267745991665,0.023526526299901894,16,46.0,0.8,0.07568546666666666,391.0,3.0,15.0,3.7,1.0,0,0,1,1,12.612903225806452,4.2658687954708014,19.55142401587569,1.1849624471009235,5.971261839790462,451449.519630485,0.11778291,0.28637412
M0063,Kedai Bersama,F&B,cafe,retailer,Bandung,Braga,Tidak,,,,24259006.0,3.0,0.156914,0.001140792305023492,0.003129323573063668,1,28.0,0.3333333333333333,0.052304666666666666,46.0,5.0,25.0,4.3,3.0,0,0,1,0,11.5,2.51833522422984,17.00429852906785,0.14575611528469817,3.8501476017100584,143247.6739130435,0.3478261,0.54347825
M0430,CV Grosir Sentosa,Grocery,toko_kelontong,supplier,Jakarta,Senayan,Tidak,,,,72059909.0,4.0,0.25144299999999997,0.00175057712274812,0.003853797197695771,12,67.0,0.5,0.06286074999999999,65.0,18.0,33.0,0.0,1.0,0,0,0,0,13.0,2.918082641677651,18.093008414324242,0.2242972855068858,4.189654742026425,494902.8939393939,0.13636364,0.33333334
M0676,PT Otomotif Pak Haji,Automotive,bengkel,supplier,Bandung,Buah Batu,Ya,EDC,2023-10-04,aktif,157943297.0,8.0,0.445631,0.002440470806673747,0.017230146152491636,0,39.0,0.25,0.055703875,64.0,10.0,81.0,4.1,3.0,1,0,1,1,7.111111111111111,3.2349345138061807,18.877746653163044,0.3685459044489094,4.174387269895637,531818.0,0.15384616,0.23076923
M0416,Swalayan Purnama,Grocery,distributor,retailer,Bekasi,Summarecon,Ya,QRIS,2022-09-21,aktif,33476763.0,2.0,0.132234,0.0009263243696643684,9.559026991673584e-05,0,39.0,0.0,0.066117,72.0,20.0,32.0,3.6,5.0,0,0,1,0,24.0,2.328568939548155,17.326362144194945,0.12419267219956018,4.290459441148391,159909.13698630137,0.34246576,0.5205479
M0323,CV Konveksi Barokah,Fashion,clothing,supplier,Tangerang,Karawaci,Ya,QRIS,2024-11-23,aktif,152919692.0,2.0,0.103479,0.0008122789171673772,0.0018514325962820416,9,62.0,1.0,0.0517395,55.0,8.0,9.0,4.3,2.0,1,0,1,0,18.333333333333332,2.2107755875570962,18.845423459204806,0.0984679161756225,4.02535169073515,466011.75,0.071428575,0.30357143
M0142,Bakery Bersama,F&B,catering,retailer,Depok,Cimanggis,Ya,QRIS,2023-01-22,aktif,212920300.0,5.0,0.293339,0.0017362320012104554,0.007430885719316781,12,67.0,0.8,0.058667800000000006,61.0,10.0,46.0,4.3,1.0,0,1,1,0,10.166666666666666,2.9103007395243625,19.17642847994433,0.2572272464007729,4.127134385045092,200641.33333333334,0.34920636,0.42857143
M0025,CV Bahan Abadi,F&B,cafe,supplier,Jakarta,Menteng,Ya,EDC,2023-07-01,aktif,190372611.0,21.0,1.449167,0.004173996998755787,0.0008200638945488391,16,46.0,0.7619047619047619,0.06900795238095238,271.0,20.0,19.0,3.7,5.0,0,1,1,1,12.318181818181818,3.755134547681066,19.064493825437108,0.895747966743531,5.605802066295998,464598.05,0.18,0.27666667
M0450,PT Distribusi Kang Asep,Grocery,minimarket,supplier,Bekasi,Kemang Pratama,Ya,"EDC, QRIS",2023-11-03,aktif,126105470.0,2.0,0.107095,0.0008343966681182485,0.00026161547556159285,2,31.0,0.5,0.0535475,60.0,10.0,27.0,4.7,2.0,1,0,1,0,20.0,2.2347308602814064,18.652629186195423,0.10173946756922861,4.110873864173311,401691.6721311475,0.09836066,0.36065573
M0531,Toko IT Pratama,Electronics,service,retailer,Bogor,Tanah Sareal,Tidak,,,,116655209.0,3.0,0.15227200000000002,0.0011171236740405868,0.002485347017835132,12,67.0,0.6666666666666666,0.05075733333333334,57.0,3.0,4.0,0.0,1.0,0,1,0,0,14.25,2.4990755238909785,18.57473321895769,0.14173564551496906,4.060443010546419,155137.0,0.37288135,0.5254237
M0410,Mart Sukses,Grocery,minimarket,retailer,Bogor,Cibinong,Ya,EDC,2025-04-17,aktif,104322221.0,6.0,0.317979,0.0020030529341363494,0.010132568611174,9,62.0,0.5,0.0529965,54.0,17.0,26.0,3.0,1.0,0,1,1,0,7.714285714285714,3.045975160171177,18.462994955762404,0.27609950272121025,4.007333185232471,187114.19642857142,0.375,0.42857143
M0176,Bakery Barokah,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Tidak,,,,138234893.0,4.0,0.223669,0.0016562744952736577,0.005207154177043242,14,48.0,0.75,0.05591725,60.0,2.0,34.0,5.0,1.0,0,0,1,0,12.0,2.8657798944834796,18.74446492657399,0.20185372268214355,4.110873864173311,174992.78461538462,0.35384616,0.52307695
M0348,PT Tekstil Pak Haji,Fashion,accessories,supplier,Depok,Cinere,Tidak,,,,95441970.0,2.0,0.11615,0.0009742571542495431,0.000573541619500415,3,31.0,0.5,0.058075,72.0,10.0,8.0,3.5,1.0,0,0,1,0,24.0,2.3742144964070366,18.37402898725905,0.10988526352924288,4.290459441148391,505333.97222222225,0.15277778,0.2777778
M0690,UD Oli Barokah,Automotive,accessories,supplier,Bekasi,Jababeka,Ya,EDC,2025-12-01,aktif,419851085.0,13.0,0.734785,0.0031269577000012927,0.028425527633134606,16,46.0,0.6923076923076923,0.05652192307692309,109.0,14.0,81.0,4.7,1.0,0,1,1,1,7.785714285714286,3.474124897828374,19.855410649228585,0.5508834864118334,4.700480365792417,478458.8956521739,0.13043478,0.29565218
M0119,UD Supplier Purnama,F&B,restaurant,supplier,Tangerang,Karawaci,Tidak,,,,734175201.0,8.0,0.46325,0.001758715030766657,0.0035670263879455637,16,46.0,0.875,0.05790625,98.0,5.0,78.0,4.4,2.0,0,0,1,1,10.88888888888889,2.922470498302862,20.4142582529186,0.38065998918919325,4.59511985013459,474143.6568627451,0.15686275,0.27450982
M0137,Dapur Abadi,F&B,restaurant,retailer,Bandung,Cihampelas,Ya,"EDC, QRIS",2019-12-01,aktif,32445490.0,5.0,0.262321,0.0017239082187493757,0.009830704600910622,8,53.0,0.8,0.0524642,53.0,11.0,2.0,0.0,2.0,0,0,0,0,8.833333333333334,2.903566664712053,17.29507203922541,0.23295208993711686,3.9889840465642745,173450.8,0.27272728,0.6
M0558,PT Elektronik Mas Bro,Electronics,accessories,supplier,Jakarta,Sudirman,Ya,"EDC, QRIS",2024-11-22,tidak aktif,208188286.0,5.0,0.282825,0.0018273678372460957,0.0063190199481800114,1,28.0,0.6,0.056565,62.0,11.0,96.0,0.0,1.0,0,1,0,0,10.333333333333334,2.958740350170478,19.1539534541572,0.24906467726560885,4.143134726391533,515947.12903225806,0.09677419,0.30645162
M0112,Bakery Nusantara,F&B,bakery,retailer,Bekasi,Kemang Pratama,Tidak,,,,64111705.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,14.0,39.0,4.3,3.0,0,1,1,0,0.0,0.0,17.976137526122567,0.0,0.0,120224.18518518518,0.3888889,0.46296296
M0353,Minimarket Jaya,Grocery,distributor,retailer,Bekasi,Kemang Pratama,Tidak,,,,142078980.0,3.0,0.166236,0.0012646023033484343,0.008155359343948884,2,31.0,1.0,0.05541200000000001,53.0,10.0,28.0,3.4,1.0,1,0,1,0,13.25,2.613448126321189,18.771893665166647,0.15378146882011906,3.9889840465642745,170059.29090909092,0.29090908,0.54545456
M0147,UD Supplier Pak Haji,F&B,restaurant,supplier,Bandung,Cihampelas,Ya,EDC,2025-08-19,aktif,109391027.0,11.0,0.5963849999999999,0.0024056279681603115,0.014922144240686237,16,46.0,0.5454545454545454,0.05421681818181818,93.0,16.0,30.0,0.0,5.0,0,0,0,1,7.75,3.221124482006756,18.51043943362015,0.46774169800697973,4.543294782270004,460623.43,0.13,0.23
M0150,PT Distributor Mas Bro,F&B,warung,supplier,Depok,Cinere,Ya,QRIS,2022-11-07,aktif,373186084.0,2.0,0.112289,0.001000425885099692,0.0006439765552285362,10,29.0,0.0,0.0561445,84.0,19.0,27.0,4.5,1.0,0,0,1,0,28.0,2.398282366140522,19.73758774060461,0.10642005414862353,4.442651256490317,477803.55056179775,0.123595506,0.25842696
M0409,Toko Makmur,Grocery,distributor,retailer,Jakarta,Senayan,Ya,"EDC, QRIS",2021-12-29,tidak aktif,73167805.0,3.0,0.17761,0.0011933714877157865,0.0010565240359218173,6,29.0,0.6666666666666666,0.05920333333333333,54.0,14.0,34.0,0.0,5.0,0,0,0,0,13.5,2.5598374583371526,18.10826607344414,0.1634869608042453,4.007333185232471,166978.43636363637,0.29090908,0.6181818
M0224,Toko Baju Jaya,Fashion,textile,retailer,Depok,Cinere,Ya,QRIS,2019-10-10,aktif,15379649.0,3.0,0.171488,0.0013793469780631813,0.0017005005911503535,12,67.0,0.6666666666666666,0.05716266666666667,48.0,18.0,45.0,0.0,2.0,1,0,0,0,12.0,2.694185852360621,16.548555764955783,0.15827473563540165,3.8918202981106265,187408.33333333334,0.33333334,0.6041667
M0333,PT Tekstil Indonesia,Fashion,footwear,supplier,Tangerang,Karawaci,Tidak,,,,312665237.0,3.0,0.165041,0.0016905800722656695,0.003909138932910724,12,67.0,0.6666666666666666,0.05501366666666666,73.0,11.0,72.0,0.0,5.0,0,1,0,0,18.25,2.885124723067979,19.560643648995576,0.15275627953144733,4.30406509320417,474273.1898734177,0.18987341,0.2658228
M0683,Auto Prima,Automotive,accessories,retailer,Tangerang,Unknown,Ya,QRIS,2021-08-03,tidak aktif,40952841.0,4.0,0.220715,0.0014585069966834177,0.00604231127210525,9,62.0,1.0,0.05517875,53.0,8.0,28.0,4.9,1.0,0,0,1,0,10.6,2.746313402579398,17.527931767564567,0.19943675264957703,3.9889840465642745,161060.11111111112,0.24074075,0.5185185
M0130,Toko Grosir Pak Haji,F&B,cafe,supplier,Depok,Cinere,Ya,"EDC, QRIS",2023-08-31,aktif,196705742.0,11.0,0.604037,0.002774255339571353,0.02557794380298342,16,46.0,0.6363636363636364,0.05491245454545454,103.0,20.0,21.0,4.8,1.0,0,0,1,1,8.583333333333334,3.3583787213708667,19.097219479679385,0.4725235765099468,4.6443908991413725,446572.90566037735,0.13207547,0.2735849
M0627,CV Sparepart Sukses,Automotive,dealer,supplier,Bekasi,Jababeka,Ya,QRIS,2024-04-27,aktif,133327110.0,12.0,0.677825,0.003481042611789414,0.027142605589515256,13,36.0,0.6666666666666666,0.05648541666666667,114.0,15.0,90.0,4.9,1.0,0,0,1,1,8.76923076923077,3.578239083350159,18.708316147815186,0.5174983117839409,4.74493212836325,470411.7543859649,0.114035085,0.2982456
M0039,Bakery Nusantara,F&B,restaurant,retailer,Tangerang,Alam Sutera,Ya,QRIS,2021-06-30,aktif,19868230.0,4.0,0.22198400000000001,0.0018379697870710904,0.007068648907000729,8,53.0,0.5,0.055496000000000004,55.0,15.0,30.0,3.6,1.0,0,1,1,0,11.0,2.9642260165944996,16.80463258187825,0.2004757673739967,4.02535169073515,161040.60714285713,0.3392857,0.44642857
M0523,PT Elektronik Berkah,Electronics,service,supplier,Bekasi,Kemang Pratama,Ya,EDC,2022-10-08,aktif,173190203.0,3.0,0.189063,0.0012678508069365018,0.0010363997685709253,1,28.0,0.3333333333333333,0.063021,51.0,1.0,76.0,4.9,1.0,0,0,1,0,12.75,2.615825846990068,18.96990099360164,0.17316560200722286,3.9512437185814275,425202.57692307694,0.057692308,0.23076923
M0126,Resto Pak Haji,F&B,warung,retailer,Bekasi,Kemang Pratama,Ya,EDC,2024-02-20,tidak aktif,471490760.0,12.0,0.648309,0.00383999781353302,0.04300052826201796,9,62.0,0.6666666666666666,0.054025750000000004,69.0,20.0,32.0,0.0,2.0,0,0,0,1,5.3076923076923075,3.673765261362876,19.97141006493594,0.49974991391135193,4.248495242049359,191228.5652173913,0.39130434,0.36231884
M0704,pt distributor prima,F&B,bakery,supplier,Tangerang,Cipondoh,Ya,"EDC, QRIS",2022-11-19,aktif,444307840.0,25.0,1.593569,0.005216435258934703,0.035378462002867705,16,46.0,0.68,0.06374276,225.0,11.0,30.0,4.5,1.0,0,0,1,1,8.653846153846153,3.973388107644291,19.912028215736008,0.9530349194293852,5.420534999272286,489714.93032786885,0.12704918,0.25409836
M0280,Fashion Nusantara,Fashion,footwear,retailer,Bekasi,Harapan Indah,Tidak,,,,46418923.0,3.0,0.171401,0.0009282409959496197,0.0017508112595275827,11,31.0,1.0,0.057133666666666666,69.0,18.0,20.0,4.9,3.0,0,0,1,0,17.25,2.330434664409772,17.653217778877973,0.1582004683525385,4.248495242049359,196295.76388888888,0.29166666,0.4722222
M0693,Unknown_M0693,Automotive,dealer,retailer,Bogor,Dramaga,Ya,QRIS,2019-06-03,aktif,24817087.0,3.0,0.166786,0.0011408996307948663,0.00314944784041456,1,28.0,0.6666666666666666,0.05559533333333333,55.0,11.0,37.0,3.1,1.0,0,0,1,0,13.75,2.518421718262312,17.027043006119534,0.15425296031071703,4.02535169073515,161833.10714285713,0.35714287,0.4642857
M0581,PT Elektronik Prima,Electronics,service,supplier,Depok,Margonda,Ya,EDC,2021-03-12,aktif,385787449.0,10.0,0.532172,0.0030321684563496647,0.031474354136794704,5,38.0,0.9,0.0532172,85.0,12.0,22.0,4.0,1.0,0,1,1,1,7.7272727272727275,3.444310655228467,19.770797128098607,0.4266863365568918,4.454347296253507,456142.26136363635,0.125,0.2159091
M0252,Fashion Mulia,Fashion,clothing,retailer,Jakarta,Pluit,Ya,QRIS,2023-05-15,aktif,149989485.0,3.0,0.156405,0.0010719109101707534,0.004180816542147762,8,53.0,0.6666666666666666,0.052134999999999994,48.0,20.0,45.0,3.3,1.0,0,0,1,0,12.0,2.461220766046896,18.826075756270544,0.14531605491411015,3.8918202981106265,171804.1,0.26,0.42
M0253,Outlet Anugrah,Fashion,footwear,retailer,Jakarta,Kemang,Ya,QRIS,2024-01-13,aktif,443381254.0,1.0,0.056911,0.0008233330530324633,0.0,12,67.0,0.0,0.056911,55.0,18.0,36.0,3.6,2.0,0,1,1,0,27.5,2.2228198209501877,19.909940578655192,0.05535050277538951,4.02535169073515,123100.0701754386,0.2982456,0.50877196
M0174,PT Distributor Pratama,F&B,restaurant,supplier,Bogor,Unknown,Ya,"EDC, QRIS",2024-01-01,aktif,386607908.0,4.0,0.213563,0.0010866288469189886,0.0038437350640203255,10,29.0,0.75,0.05339075,85.0,1.0,15.0,3.7,2.0,0,0,1,0,17.0,2.4737014781081115,19.772921582366806,0.19356066078254483,4.454347296253507,463662.43333333335,0.12222222,0.26666668
